date,ROP_Open,ROP_High,ROP_Low,ROP_Close,ROP_Volume,ROP_Dividends,ROP_Stock Splits
1993-01-19 00:00:00+00:00,2.59375,2.75,2.59375,2.175088405609131,583200,0.005,
1993-01-20 00:00:00+00:00,2.71875,2.71875,2.65625,2.213247537612915,1062400,0.0,
1993-01-21 00:00:00+00:00,2.75,2.75,2.625,2.1878085136413574,488000,0.0,
1993-01-22 00:00:00+00:00,2.75,2.75,2.65625,2.200528383255005,1213600,0.0,
1993-01-25 00:00:00+00:00,2.75,2.84375,2.71875,2.3150057792663574,1308000,0.0,
1993-01-26 00:00:00+00:00,2.84375,2.875,2.75,2.340445280075073,651200,0.0,
1993-01-27 00:00:00+00:00,2.875,2.875,2.78125,2.340445280075073,475200,0.0,
1993-01-28 00:00:00+00:00,2.90625,2.90625,2.8125,2.3150057792663574,194400,0.0,
1993-01-29 00:00:00+00:00,2.875,3.15625,2.875,2.543962001800537,576000,0.0,
1993-02-01 00:00:00+00:00,3.15625,3.3125,3.0625,2.4930837154388428,1063200,0.0,
1993-02-02 00:00:00+00:00,3.125,3.15625,3.0625,2.5694022178649902,83200,0.0,
1993-02-03 00:00:00+00:00,3.125,3.15625,3.0,2.543962001800537,951200,0.0,
1993-02-04 00:00:00+00:00,3.09375,3.25,3.0625,2.5185225009918213,686400,0.0,
1993-02-05 00:00:00+00:00,3.21875,3.21875,3.0625,2.5185225009918213,64000,0.0,
1993-02-08 00:00:00+00:00,3.15625,3.21875,3.125,2.6202821731567383,898400,0.0,
1993-02-09 00:00:00+00:00,3.21875,3.5625,3.21875,2.8746776580810547,453600,0.0,
1993-02-10 00:00:00+00:00,3.4375,3.5625,3.28125,2.7474794387817383,339200,0.0,
1993-02-11 00:00:00+00:00,3.40625,3.46875,3.375,2.7983598709106445,339200,0.0,
1993-02-12 00:00:00+00:00,3.5625,3.59375,3.46875,2.823798656463623,350400,0.0,
1993-02-16 00:00:00+00:00,3.4375,3.53125,3.3125,2.7983598709106445,432000,0.0,
1993-02-17 00:00:00+00:00,3.34375,3.4375,3.21875,2.7474794387817383,116800,0.0,
1993-02-18 00:00:00+00:00,3.375,3.375,3.25,2.6457202434539795,224800,0.0,
1993-02-19 00:00:00+00:00,3.3125,3.3125,3.25,2.6966001987457275,930400,0.0,
1993-02-22 00:00:00+00:00,3.3125,3.34375,3.171875,2.6202821731567383,1428800,0.0,
1993-02-23 00:00:00+00:00,3.1875,3.25,3.09375,2.5694022178649902,221600,0.0,
1993-02-24 00:00:00+00:00,3.15625,3.84375,3.109375,3.1290745735168457,3927200,0.0,
1993-02-25 00:00:00+00:00,3.78125,3.90625,3.78125,3.078195810317993,1496000,0.0,
1993-02-26 00:00:00+00:00,3.78125,3.96875,3.78125,3.2308316230773926,816000,0.0,
1993-03-01 00:00:00+00:00,3.96875,4.25,3.84375,3.358031749725342,733600,0.0,
1993-03-02 00:00:00+00:00,4.1875,4.375,4.09375,3.5615477561950684,1752000,0.0,
1993-03-03 00:00:00+00:00,4.375,4.40625,4.1875,3.510669708251953,1473600,0.0,
1993-03-04 00:00:00+00:00,4.28125,4.40625,4.25,3.485226392745972,533600,0.0,
1993-03-05 00:00:00+00:00,4.40625,4.5,4.28125,3.663306474685669,661600,0.0,
1993-03-08 00:00:00+00:00,4.5,4.5625,4.4375,3.714185953140259,314400,0.0,
1993-03-09 00:00:00+00:00,4.46875,4.875,4.46875,3.841384649276733,1983200,0.0,
1993-03-10 00:00:00+00:00,4.75,4.75,4.5625,3.7650630474090576,79200,0.0,
1993-03-11 00:00:00+00:00,4.625,4.6875,4.4375,3.663306474685669,684800,0.0,
1993-03-12 00:00:00+00:00,4.4375,4.453125,3.875,3.510669708251953,887200,0.0,
1993-03-15 00:00:00+00:00,4.3125,4.3125,4.125,3.447068452835083,571200,0.0,
1993-03-16 00:00:00+00:00,4.15625,4.21875,4.15625,3.43435001373291,1286400,0.0,
1993-03-17 00:00:00+00:00,4.21875,4.28125,4.171875,3.485226392745972,894400,0.0,
1993-03-18 00:00:00+00:00,4.28125,4.28125,4.1875,3.459790706634521,600000,0.0,
1993-03-19 00:00:00+00:00,4.28125,4.28125,4.1875,3.485226392745972,16800,0.0,
1993-03-22 00:00:00+00:00,4.21875,4.21875,3.5,2.8492372035980225,1813600,0.0,
1993-03-23 00:00:00+00:00,3.53125,3.75,3.5,2.976436853408813,816000,0.0,
1993-03-24 00:00:00+00:00,3.75,3.75,3.59375,3.05275559425354,145600,0.0,
1993-03-25 00:00:00+00:00,3.75,3.984375,3.59375,3.1290745735168457,215200,0.0,
1993-03-26 00:00:00+00:00,3.96875,4.15625,3.9375,3.3071513175964355,157600,0.0,
1993-03-29 00:00:00+00:00,4.03125,4.03125,3.875,3.2562713623046875,148000,0.0,
1993-03-30 00:00:00+00:00,4.0,4.125,3.90625,3.358031749725342,127200,0.0,
1993-03-31 00:00:00+00:00,4.125,4.125,3.9375,3.358031749725342,59200,0.0,
1993-04-01 00:00:00+00:00,4.125,4.125,3.9375,3.3071513175964355,476800,0.0,
1993-04-02 00:00:00+00:00,4.03125,4.0625,3.875,3.2562713623046875,180000,0.0,
1993-04-05 00:00:00+00:00,4.375,4.5,4.1875,3.6124260425567623,423200,0.0,
