date,PLG_Open,PLG_High,PLG_Low,PLG_Close,PLG_Volume,PLG_Dividends,PLG_Stock Splits
2017-05-18 00:00:00+00:00,11.600000381469728,12.300000190734863,11.399999618530272,11.600000381469728,69900,,
2017-05-19 00:00:00+00:00,11.600000381469728,12.100000381469728,11.399999618530272,11.899999618530272,38800,,
2017-05-22 00:00:00+00:00,11.699999809265137,12.0,11.600000381469728,11.800000190734863,25960,,
2017-05-23 00:00:00+00:00,11.699999809265137,11.899999618530272,11.600000381469728,11.899999618530272,56280,,
2017-05-24 00:00:00+00:00,11.699999809265137,11.899999618530272,11.399999618530272,11.5,37440,,
2017-05-25 00:00:00+00:00,11.399999618530272,11.600000381469728,11.199999809265137,11.300000190734863,39190,,
2017-05-26 00:00:00+00:00,11.300000190734863,11.399999618530272,10.800000190734863,11.199999809265137,61960,,
2017-05-30 00:00:00+00:00,11.199999809265137,11.399999618530272,10.699999809265137,10.899999618530272,42340,,
2017-05-31 00:00:00+00:00,11.0,11.0,10.600000381469728,10.699999809265137,33490,,
2017-06-01 00:00:00+00:00,10.600000381469728,10.699999809265137,10.5,10.600000381469728,22260,,
2017-06-02 00:00:00+00:00,10.800000190734863,11.300000190734863,10.699999809265137,11.100000381469728,48580,,
2017-06-05 00:00:00+00:00,11.199999809265137,11.600000381469728,11.100000381469728,11.399999618530272,31860,,
2017-06-06 00:00:00+00:00,11.600000381469728,12.300000190734863,11.399999618530272,12.199999809265137,101870,,
2017-06-07 00:00:00+00:00,12.300000190734863,12.300000190734863,11.0,11.399999618530272,61380,,
2017-06-08 00:00:00+00:00,11.399999618530272,11.399999618530272,11.100000381469728,11.399999618530272,27680,,
2017-06-09 00:00:00+00:00,11.399999618530272,11.699999809265137,10.0,10.5,142260,,
2017-06-12 00:00:00+00:00,10.199999809265137,10.399999618530272,10.0,10.399999618530272,105390,,
2017-06-13 00:00:00+00:00,10.399999618530272,10.5,10.100000381469728,10.5,40030,,
2017-06-14 00:00:00+00:00,10.600000381469728,11.199999809265137,10.0,10.0,55800,,
2017-06-15 00:00:00+00:00,10.0,10.5,9.0,9.300000190734863,117890,,
2017-06-16 00:00:00+00:00,9.5,9.5,8.0,8.5,142610,,
2017-06-19 00:00:00+00:00,8.5,8.600000381469727,7.5,7.900000095367432,122040,,
2017-06-20 00:00:00+00:00,7.900000095367432,8.100000381469727,7.599999904632568,8.0,53480,,
2017-06-21 00:00:00+00:00,8.199999809265137,8.300000190734863,7.800000190734863,8.0,44220,,
2017-06-22 00:00:00+00:00,8.199999809265137,8.899999618530273,8.0,8.399999618530273,61810,,
2017-06-23 00:00:00+00:00,8.600000381469727,8.800000190734863,8.399999618530273,8.699999809265137,47780,,
2017-06-26 00:00:00+00:00,8.699999809265137,8.699999809265137,8.199999809265137,8.600000381469727,28370,,
2017-06-27 00:00:00+00:00,8.800000190734863,8.800000190734863,8.399999618530273,8.699999809265137,13200,,
2017-06-28 00:00:00+00:00,8.699999809265137,9.100000381469728,8.600000381469727,8.800000190734863,37640,,
2017-06-29 00:00:00+00:00,9.0,9.0,8.5,8.600000381469727,29070,,
2017-06-30 00:00:00+00:00,8.5,8.699999809265137,8.199999809265137,8.399999618530273,22460,,
2017-07-03 00:00:00+00:00,8.399999618530273,8.600000381469727,7.900000095367432,8.0,22510,,
2017-07-05 00:00:00+00:00,8.199999809265137,8.300000190734863,7.5,7.599999904632568,63300,,
2017-07-06 00:00:00+00:00,7.5,7.900000095367432,7.5,7.699999809265137,16980,,
2017-07-07 00:00:00+00:00,7.599999904632568,7.800000190734863,7.199999809265137,7.300000190734863,87920,,
2017-07-10 00:00:00+00:00,7.199999809265137,7.599999904632568,7.199999809265137,7.5,42960,,
2017-07-11 00:00:00+00:00,7.5,8.100000381469727,7.400000095367432,7.900000095367432,43070,,
2017-07-12 00:00:00+00:00,8.199999809265137,8.5,8.100000381469727,8.399999618530273,24580,,
2017-07-13 00:00:00+00:00,8.5,8.5,7.900000095367432,8.0,34550,,
2017-07-14 00:00:00+00:00,8.199999809265137,8.399999618530273,8.0,8.199999809265137,13590,,
2017-07-17 00:00:00+00:00,8.199999809265137,8.5,8.100000381469727,8.199999809265137,25570,,
2017-07-18 00:00:00+00:00,8.300000190734863,8.300000190734863,8.0,8.100000381469727,37890,,
2017-07-19 00:00:00+00:00,8.300000190734863,8.300000190734863,8.0,8.100000381469727,17450,,
2017-07-20 00:00:00+00:00,8.0,8.100000381469727,7.900000095367432,8.0,21620,,
2017-07-21 00:00:00+00:00,8.0,8.0,7.5,7.599999904632568,61560,,
2017-07-24 00:00:00+00:00,7.5,7.699999809265137,7.300000190734863,7.5,48430,,
2017-07-25 00:00:00+00:00,7.5,8.0,7.5,7.900000095367432,40530,,
2017-07-26 00:00:00+00:00,7.800000190734863,7.800000190734863,7.300000190734863,7.300000190734863,67200,,
2017-07-27 00:00:00+00:00,7.300000190734863,7.400000095367432,7.099999904632568,7.199999809265137,79180,,
2017-07-28 00:00:00+00:00,7.199999809265137,7.400000095367432,7.199999809265137,7.400000095367432,44420,,
2017-07-31 00:00:00+00:00,7.800000190734863,7.800000190734863,7.300000190734863,7.300000190734863,36740,,
2017-08-01 00:00:00+00:00,7.5,7.5,6.5,6.699999809265137,125400,,
2017-08-02 00:00:00+00:00,7.0,7.0,6.599999904632568,6.599999904632568,31180,,
2017-08-03 00:00:00+00:00,6.5,6.599999904632568,6.199999809265137,6.300000190734863,69850,,
2017-08-04 00:00:00+00:00,6.400000095367432,6.400000095367432,5.599999904632568,5.800000190734863,94400,,
2017-08-07 00:00:00+00:00,5.699999809265137,5.800000190734863,5.099999904632568,5.199999809265137,137690,,
2017-08-08 00:00:00+00:00,5.199999809265137,5.599999904632568,5.099999904632568,5.199999809265137,89410,,
2017-08-09 00:00:00+00:00,5.5,5.5,5.199999809265137,5.5,48970,,
2017-08-10 00:00:00+00:00,5.800000190734863,6.0,5.5,5.599999904632568,77110,,
2017-08-11 00:00:00+00:00,5.800000190734863,5.900000095367432,5.400000095367432,5.400000095367432,35340,,
2017-08-14 00:00:00+00:00,5.5,5.5,5.300000190734863,5.5,30380,,
2017-08-15 00:00:00+00:00,5.5,5.5,5.099999904632568,5.199999809265137,70450,,
2017-08-16 00:00:00+00:00,5.099999904632568,5.599999904632568,5.099999904632568,5.5,42190,,
2017-08-17 00:00:00+00:00,5.900000095367432,5.900000095367432,5.5,5.5,22280,,
2017-08-18 00:00:00+00:00,5.5,5.599999904632568,5.199999809265137,5.199999809265137,35690,,
2017-08-21 00:00:00+00:00,5.199999809265137,5.5,5.199999809265137,5.300000190734863,30780,,
2017-08-22 00:00:00+00:00,5.599999904632568,5.599999904632568,5.199999809265137,5.199999809265137,34910,,
2017-08-23 00:00:00+00:00,5.300000190734863,5.400000095367432,5.199999809265137,5.300000190734863,21190,,
2017-08-24 00:00:00+00:00,5.300000190734863,5.400000095367432,5.199999809265137,5.300000190734863,19270,,
2017-08-25 00:00:00+00:00,5.5,5.599999904632568,5.199999809265137,5.5,44380,,
2017-08-28 00:00:00+00:00,5.599999904632568,6.5,5.5,6.099999904632568,153310,,
2017-08-29 00:00:00+00:00,6.900000095367432,6.900000095367432,6.099999904632568,6.5,135530,,
2017-08-30 00:00:00+00:00,6.400000095367432,6.5,6.0,6.300000190734863,65510,,
2017-08-31 00:00:00+00:00,6.300000190734863,6.5,6.099999904632568,6.5,47730,,
2017-09-01 00:00:00+00:00,6.5,7.0,6.400000095367432,7.0,100170,,
2017-09-05 00:00:00+00:00,7.199999809265137,7.199999809265137,6.800000190734863,6.900000095367432,74430,,
2017-09-06 00:00:00+00:00,7.0,7.0,5.599999904632568,6.0,165200,,
2017-09-07 00:00:00+00:00,5.699999809265137,5.699999809265137,5.199999809265137,5.300000190734863,171770,,
2017-09-08 00:00:00+00:00,5.300000190734863,5.5,4.599999904632568,5.0,120580,,
2017-09-11 00:00:00+00:00,5.099999904632568,5.099999904632568,4.800000190734863,4.900000095367432,29850,,
2017-09-12 00:00:00+00:00,4.900000095367432,5.0,4.699999809265137,4.900000095367432,39680,,
2017-09-13 00:00:00+00:00,5.0,5.099999904632568,4.800000190734863,4.900000095367432,44890,,
2017-09-14 00:00:00+00:00,5.0,5.099999904632568,4.800000190734863,4.800000190734863,47520,,
2017-09-15 00:00:00+00:00,4.800000190734863,4.900000095367432,4.5,4.5,69610,,
2017-09-18 00:00:00+00:00,4.5,4.5,3.799999952316284,3.799999952316284,213700,,
2017-09-19 00:00:00+00:00,3.900000095367432,4.0,3.700000047683716,3.799999952316284,86030,,
2017-09-20 00:00:00+00:00,3.700000047683716,4.099999904632568,3.700000047683716,3.799999952316284,56640,,
2017-09-21 00:00:00+00:00,3.799999952316284,3.900000095367432,3.700000047683716,3.900000095367432,51830,,
2017-09-22 00:00:00+00:00,4.0,4.099999904632568,3.700000047683716,3.700000047683716,45250,,
2017-09-25 00:00:00+00:00,4.0,4.0,3.700000047683716,3.700000047683716,68010,,
2017-09-26 00:00:00+00:00,3.700000047683716,3.700000047683716,3.5,3.5999999046325684,42220,,
2017-09-27 00:00:00+00:00,3.5999999046325684,3.700000047683716,3.5,3.5999999046325684,79810,,
2017-09-28 00:00:00+00:00,3.700000047683716,3.799999952316284,3.5999999046325684,3.799999952316284,62950,,
2017-09-29 00:00:00+00:00,3.900000095367432,4.199999809265137,3.799999952316284,4.099999904632568,125380,,
2017-10-02 00:00:00+00:00,4.199999809265137,4.300000190734863,3.900000095367432,3.900000095367432,52420,,
2017-10-03 00:00:00+00:00,3.900000095367432,4.300000190734863,3.900000095367432,4.099999904632568,49760,,
2017-10-04 00:00:00+00:00,4.099999904632568,4.199999809265137,4.0,4.0,28780,,
2017-10-05 00:00:00+00:00,4.099999904632568,4.099999904632568,3.900000095367432,4.099999904632568,23510,,
2017-10-06 00:00:00+00:00,4.0,4.199999809265137,4.0,4.0,29160,,
2017-10-09 00:00:00+00:00,4.099999904632568,4.199999809265137,4.099999904632568,4.199999809265137,27280,,
2017-10-10 00:00:00+00:00,4.199999809265137,4.199999809265137,4.0,4.0,27100,,
2017-10-11 00:00:00+00:00,4.099999904632568,4.199999809265137,4.0,4.099999904632568,28710,,
2017-10-12 00:00:00+00:00,4.199999809265137,4.199999809265137,4.099999904632568,4.099999904632568,22130,,
2017-10-13 00:00:00+00:00,4.099999904632568,4.300000190734863,4.099999904632568,4.199999809265137,29650,,
2017-10-16 00:00:00+00:00,4.199999809265137,5.400000095367432,4.199999809265137,5.099999904632568,338840,,
2017-10-17 00:00:00+00:00,5.199999809265137,5.300000190734863,4.800000190734863,4.800000190734863,98620,,
2017-10-18 00:00:00+00:00,4.800000190734863,4.800000190734863,4.199999809265137,4.699999809265137,64020,,
2017-10-19 00:00:00+00:00,4.800000190734863,4.800000190734863,4.400000095367432,4.5,28030,,
2017-10-20 00:00:00+00:00,5.199999809265137,5.199999809265137,4.5,4.599999904632568,40420,,
2017-10-23 00:00:00+00:00,4.599999904632568,4.599999904632568,4.400000095367432,4.5,23370,,
2017-10-24 00:00:00+00:00,4.5,4.5,4.199999809265137,4.400000095367432,33960,,
2017-10-25 00:00:00+00:00,4.199999809265137,4.300000190734863,4.099999904632568,4.199999809265137,46120,,
2017-10-26 00:00:00+00:00,4.099999904632568,4.400000095367432,4.099999904632568,4.300000190734863,30310,,
2017-10-27 00:00:00+00:00,4.300000190734863,4.300000190734863,4.099999904632568,4.199999809265137,27770,,
2017-10-30 00:00:00+00:00,4.300000190734863,4.300000190734863,4.199999809265137,4.199999809265137,12270,,
2017-10-31 00:00:00+00:00,4.199999809265137,4.199999809265137,4.0,4.0,37350,,
2017-11-01 00:00:00+00:00,4.099999904632568,4.400000095367432,4.0,4.300000190734863,62740,,
2017-11-02 00:00:00+00:00,4.199999809265137,4.300000190734863,4.0,4.0,44750,,
2017-11-03 00:00:00+00:00,4.0,4.199999809265137,3.900000095367432,3.900000095367432,44790,,
2017-11-06 00:00:00+00:00,3.900000095367432,4.099999904632568,3.900000095367432,3.900000095367432,63520,,
2017-11-07 00:00:00+00:00,3.900000095367432,4.0,3.900000095367432,3.900000095367432,41790,,
2017-11-08 00:00:00+00:00,3.900000095367432,4.0,3.900000095367432,3.900000095367432,46550,,
2017-11-09 00:00:00+00:00,3.900000095367432,4.0,3.900000095367432,4.0,49130,,
2017-11-10 00:00:00+00:00,4.0,4.099999904632568,3.900000095367432,4.0,54810,,
2017-11-13 00:00:00+00:00,4.0,4.099999904632568,3.900000095367432,3.900000095367432,44120,,
2017-11-14 00:00:00+00:00,3.900000095367432,4.0,3.900000095367432,3.900000095367432,43690,,
2017-11-15 00:00:00+00:00,3.900000095367432,4.0,3.900000095367432,3.900000095367432,42780,,
2017-11-16 00:00:00+00:00,4.0,4.0,3.900000095367432,3.900000095367432,26070,,
2017-11-17 00:00:00+00:00,3.900000095367432,4.099999904632568,3.900000095367432,3.900000095367432,55260,,
2017-11-20 00:00:00+00:00,3.900000095367432,4.0,3.799999952316284,3.799999952316284,99770,,
2017-11-21 00:00:00+00:00,3.799999952316284,4.0,3.799999952316284,3.900000095367432,35920,,
2017-11-22 00:00:00+00:00,3.900000095367432,4.0,3.900000095367432,4.0,61520,,
2017-11-24 00:00:00+00:00,4.0,4.0,3.5999999046325684,3.700000047683716,90460,,
2017-11-27 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.200000047683716,3.200000047683716,186810,,
2017-11-28 00:00:00+00:00,3.200000047683716,3.299999952316284,3.200000047683716,3.299999952316284,74580,,
2017-11-29 00:00:00+00:00,3.400000095367432,3.5999999046325684,3.299999952316284,3.400000095367432,73630,,
2017-11-30 00:00:00+00:00,3.5,3.5999999046325684,3.299999952316284,3.299999952316284,39540,,
2017-12-01 00:00:00+00:00,3.299999952316284,3.5999999046325684,3.299999952316284,3.400000095367432,41550,,
2017-12-04 00:00:00+00:00,3.400000095367432,3.5,3.299999952316284,3.299999952316284,23180,,
2017-12-05 00:00:00+00:00,3.299999952316284,3.400000095367432,3.299999952316284,3.299999952316284,37750,,
2017-12-06 00:00:00+00:00,3.299999952316284,3.299999952316284,3.200000047683716,3.299999952316284,38760,,
2017-12-07 00:00:00+00:00,3.299999952316284,3.299999952316284,2.900000095367432,3.0999999046325684,70630,,
2017-12-08 00:00:00+00:00,3.0999999046325684,3.200000047683716,2.799999952316284,2.900000095367432,43770,,
2017-12-11 00:00:00+00:00,3.0999999046325684,3.0999999046325684,2.900000095367432,3.0,82300,,
2017-12-12 00:00:00+00:00,2.900000095367432,3.0999999046325684,2.900000095367432,3.0,42160,,
2017-12-13 00:00:00+00:00,3.0,3.299999952316284,3.0,3.299999952316284,80650,,
2017-12-14 00:00:00+00:00,3.400000095367432,3.400000095367432,3.0999999046325684,3.0999999046325684,60310,,
2017-12-15 00:00:00+00:00,3.0999999046325684,3.200000047683716,3.0,3.200000047683716,74570,,
2017-12-18 00:00:00+00:00,3.200000047683716,3.299999952316284,3.0999999046325684,3.200000047683716,63530,,
2017-12-19 00:00:00+00:00,3.0999999046325684,3.200000047683716,2.799999952316284,2.900000095367432,154410,,
2017-12-20 00:00:00+00:00,2.900000095367432,3.0999999046325684,2.900000095367432,3.0,53600,,
2017-12-21 00:00:00+00:00,3.0,3.0999999046325684,3.0,3.0,52400,,
2017-12-22 00:00:00+00:00,3.0,3.0999999046325684,2.900000095367432,2.900000095367432,49620,,
2017-12-26 00:00:00+00:00,3.0,3.0999999046325684,2.900000095367432,3.0999999046325684,52900,,
2017-12-27 00:00:00+00:00,3.0999999046325684,3.0999999046325684,3.0,3.0999999046325684,83090,,
2017-12-28 00:00:00+00:00,3.0999999046325684,3.0999999046325684,2.900000095367432,3.0,83900,,
2017-12-29 00:00:00+00:00,3.0,3.0999999046325684,3.0,3.0,83680,,
2018-01-02 00:00:00+00:00,3.0999999046325684,4.0,3.0999999046325684,3.5,321480,,
2018-01-03 00:00:00+00:00,3.799999952316284,3.799999952316284,3.5999999046325684,3.700000047683716,139440,,
2018-01-04 00:00:00+00:00,3.700000047683716,3.799999952316284,3.5999999046325684,3.799999952316284,70040,,
2018-01-05 00:00:00+00:00,3.900000095367432,4.0,3.799999952316284,3.900000095367432,98180,,
2018-01-08 00:00:00+00:00,3.900000095367432,4.099999904632568,3.5999999046325684,3.700000047683716,189990,,
2018-01-09 00:00:00+00:00,3.5,3.900000095367432,3.5,3.700000047683716,86220,,
2018-01-10 00:00:00+00:00,3.700000047683716,4.599999904632568,3.700000047683716,4.099999904632568,216300,,
2018-01-11 00:00:00+00:00,4.099999904632568,4.900000095367432,4.099999904632568,4.900000095367432,182110,,
2018-01-12 00:00:00+00:00,4.800000190734863,5.599999904632568,4.5,5.0,335970,,
2018-01-16 00:00:00+00:00,5.300000190734863,5.599999904632568,5.099999904632568,5.099999904632568,105580,,
2018-01-17 00:00:00+00:00,5.400000095367432,5.800000190734863,4.699999809265137,5.0,317760,,
2018-01-18 00:00:00+00:00,5.099999904632568,5.699999809265137,5.099999904632568,5.300000190734863,138370,,
2018-01-19 00:00:00+00:00,5.5,5.699999809265137,5.400000095367432,5.5,95610,,
2018-01-22 00:00:00+00:00,5.699999809265137,5.699999809265137,5.099999904632568,5.400000095367432,112820,,
2018-01-23 00:00:00+00:00,5.5,5.699999809265137,5.099999904632568,5.300000190734863,83130,,
2018-01-24 00:00:00+00:00,5.300000190734863,5.5,5.199999809265137,5.300000190734863,71020,,
2018-01-25 00:00:00+00:00,5.599999904632568,5.599999904632568,4.599999904632568,4.699999809265137,123670,,
2018-01-26 00:00:00+00:00,4.800000190734863,5.0,4.699999809265137,4.800000190734863,88760,,
2018-01-29 00:00:00+00:00,4.800000190734863,4.800000190734863,4.199999809265137,4.400000095367432,117090,,
2018-01-30 00:00:00+00:00,4.400000095367432,4.599999904632568,4.199999809265137,4.300000190734863,59540,,
2018-01-31 00:00:00+00:00,4.199999809265137,4.300000190734863,4.0,4.199999809265137,78660,,
2018-02-01 00:00:00+00:00,4.199999809265137,4.5,4.0,4.5,65790,,
2018-02-02 00:00:00+00:00,4.099999904632568,4.199999809265137,2.900000095367432,3.900000095367432,346680,,
2018-02-05 00:00:00+00:00,3.799999952316284,4.0,3.5,3.5999999046325684,82270,,
2018-02-06 00:00:00+00:00,4.0,4.0,3.5,3.700000047683716,54880,,
2018-02-07 00:00:00+00:00,3.700000047683716,3.799999952316284,3.400000095367432,3.5999999046325684,62170,,
2018-02-08 00:00:00+00:00,3.700000047683716,3.700000047683716,3.400000095367432,3.5999999046325684,34680,,
2018-02-09 00:00:00+00:00,3.799999952316284,3.799999952316284,3.200000047683716,3.299999952316284,128090,,
2018-02-12 00:00:00+00:00,3.200000047683716,3.700000047683716,3.200000047683716,3.5999999046325684,75470,,
2018-02-13 00:00:00+00:00,3.700000047683716,3.700000047683716,3.400000095367432,3.5999999046325684,56170,,
2018-02-14 00:00:00+00:00,3.400000095367432,4.0,3.299999952316284,3.900000095367432,72900,,
2018-02-15 00:00:00+00:00,4.0,4.0,3.5999999046325684,3.799999952316284,93270,,
2018-02-16 00:00:00+00:00,3.799999952316284,4.0,3.799999952316284,3.900000095367432,60300,,
2018-02-20 00:00:00+00:00,3.900000095367432,4.0,3.799999952316284,3.799999952316284,27280,,
2018-02-21 00:00:00+00:00,3.799999952316284,3.900000095367432,3.700000047683716,3.799999952316284,39450,,
2018-02-22 00:00:00+00:00,3.5999999046325684,3.799999952316284,3.5999999046325684,3.5999999046325684,30020,,
2018-02-23 00:00:00+00:00,3.700000047683716,3.799999952316284,3.5999999046325684,3.700000047683716,30710,,
2018-02-26 00:00:00+00:00,3.799999952316284,3.799999952316284,3.5999999046325684,3.700000047683716,29160,,
2018-02-27 00:00:00+00:00,3.5999999046325684,3.799999952316284,3.5,3.5999999046325684,49550,,
2018-02-28 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.400000095367432,3.5,49420,,
2018-03-01 00:00:00+00:00,3.400000095367432,3.5,3.200000047683716,3.299999952316284,128820,,
2018-03-02 00:00:00+00:00,3.299999952316284,3.5,3.200000047683716,3.400000095367432,27290,,
2018-03-05 00:00:00+00:00,3.5,3.5,3.299999952316284,3.400000095367432,22370,,
2018-03-06 00:00:00+00:00,3.400000095367432,3.5,3.299999952316284,3.299999952316284,40290,,
2018-03-07 00:00:00+00:00,3.299999952316284,3.400000095367432,3.299999952316284,3.299999952316284,25200,,
2018-03-08 00:00:00+00:00,3.299999952316284,3.400000095367432,3.299999952316284,3.299999952316284,22820,,
2018-03-09 00:00:00+00:00,3.299999952316284,3.299999952316284,3.200000047683716,3.299999952316284,48380,,
2018-03-12 00:00:00+00:00,3.200000047683716,3.400000095367432,3.200000047683716,3.200000047683716,22390,,
2018-03-13 00:00:00+00:00,3.200000047683716,3.299999952316284,3.200000047683716,3.299999952316284,22130,,
2018-03-14 00:00:00+00:00,3.299999952316284,3.299999952316284,3.200000047683716,3.200000047683716,36400,,
2018-03-15 00:00:00+00:00,3.200000047683716,3.299999952316284,3.200000047683716,3.200000047683716,26570,,
2018-03-16 00:00:00+00:00,3.200000047683716,3.400000095367432,3.200000047683716,3.200000047683716,79300,,
2018-03-19 00:00:00+00:00,3.400000095367432,3.400000095367432,3.0999999046325684,3.200000047683716,38520,,
2018-03-20 00:00:00+00:00,3.0999999046325684,3.299999952316284,3.0999999046325684,3.200000047683716,47150,,
2018-03-21 00:00:00+00:00,3.0999999046325684,3.299999952316284,3.0999999046325684,3.200000047683716,25300,,
2018-03-22 00:00:00+00:00,3.299999952316284,3.299999952316284,3.0999999046325684,3.200000047683716,23070,,
2018-03-23 00:00:00+00:00,3.200000047683716,3.299999952316284,3.200000047683716,3.200000047683716,15160,,
2018-03-26 00:00:00+00:00,3.299999952316284,3.299999952316284,3.200000047683716,3.200000047683716,18120,,
2018-03-27 00:00:00+00:00,3.299999952316284,3.299999952316284,3.200000047683716,3.200000047683716,13020,,
2018-03-28 00:00:00+00:00,3.200000047683716,3.299999952316284,3.0,3.0,20180,,
2018-03-29 00:00:00+00:00,3.0999999046325684,3.0999999046325684,2.900000095367432,2.900000095367432,58780,,
2018-04-02 00:00:00+00:00,3.0,3.0,2.799999952316284,2.799999952316284,49480,,
2018-04-03 00:00:00+00:00,2.799999952316284,2.799999952316284,2.5999999046325684,2.5999999046325684,102430,,
2018-04-04 00:00:00+00:00,2.700000047683716,2.700000047683716,2.200000047683716,2.5,88610,,
2018-04-05 00:00:00+00:00,2.5,2.5999999046325684,2.5,2.5999999046325684,41010,,
2018-04-06 00:00:00+00:00,2.5999999046325684,2.799999952316284,2.5999999046325684,2.5999999046325684,59710,,
2018-04-09 00:00:00+00:00,2.799999952316284,2.799999952316284,2.5999999046325684,2.799999952316284,68900,,
2018-04-10 00:00:00+00:00,2.799999952316284,2.799999952316284,2.400000095367432,2.5999999046325684,119440,,
2018-04-11 00:00:00+00:00,2.400000095367432,2.5999999046325684,2.400000095367432,2.5999999046325684,49190,,
2018-04-12 00:00:00+00:00,2.5,2.5999999046325684,2.400000095367432,2.400000095367432,64500,,
2018-04-13 00:00:00+00:00,2.5,2.5999999046325684,2.299999952316284,2.400000095367432,63730,,
2018-04-16 00:00:00+00:00,2.400000095367432,2.5,2.400000095367432,2.5,27720,,
2018-04-17 00:00:00+00:00,2.5,2.5,2.400000095367432,2.400000095367432,33430,,
2018-04-18 00:00:00+00:00,2.400000095367432,2.5,2.400000095367432,2.5,22320,,
2018-04-19 00:00:00+00:00,2.5,2.5,2.400000095367432,2.400000095367432,31320,,
2018-04-20 00:00:00+00:00,2.5,2.5,2.400000095367432,2.400000095367432,30030,,
2018-04-23 00:00:00+00:00,2.400000095367432,2.400000095367432,2.299999952316284,2.299999952316284,34220,,
2018-04-24 00:00:00+00:00,2.400000095367432,2.400000095367432,2.299999952316284,2.299999952316284,14820,,
2018-04-25 00:00:00+00:00,2.299999952316284,2.400000095367432,2.0999999046325684,2.200000047683716,105080,,
2018-04-26 00:00:00+00:00,2.299999952316284,2.299999952316284,2.0999999046325684,2.0999999046325684,84150,,
2018-04-27 00:00:00+00:00,2.200000047683716,2.200000047683716,2.0999999046325684,2.200000047683716,42370,,
2018-04-30 00:00:00+00:00,2.200000047683716,2.200000047683716,1.899999976158142,1.899999976158142,194080,,
2018-05-01 00:00:00+00:00,1.899999976158142,2.0,1.899999976158142,2.0,72670,,
2018-05-02 00:00:00+00:00,2.0,2.0,2.0,2.0,41350,,
2018-05-03 00:00:00+00:00,2.0,2.0,1.5,1.7000000476837158,78170,,
2018-05-04 00:00:00+00:00,1.899999976158142,1.899999976158142,1.600000023841858,1.7000000476837158,124190,,
2018-05-07 00:00:00+00:00,1.7000000476837158,1.7000000476837158,1.600000023841858,1.600000023841858,80020,,
2018-05-08 00:00:00+00:00,1.600000023841858,1.7999999523162842,1.600000023841858,1.600000023841858,55160,,
2018-05-09 00:00:00+00:00,1.7000000476837158,1.7000000476837158,1.600000023841858,1.600000023841858,66640,,
2018-05-10 00:00:00+00:00,1.7000000476837158,1.7000000476837158,1.600000023841858,1.7000000476837158,85900,,
2018-05-11 00:00:00+00:00,1.600000023841858,1.600000023841858,1.399999976158142,1.399999976158142,590690,,
2018-05-14 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,72360,,
2018-05-15 00:00:00+00:00,1.399999976158142,1.399999976158142,1.2999999523162842,1.2999999523162842,296180,,
2018-05-16 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,97270,,
2018-05-17 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,181250,,
2018-05-18 00:00:00+00:00,1.2000000476837158,1.2999999523162842,1.2000000476837158,1.2999999523162842,80800,,
2018-05-21 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2000000476837158,1.2999999523162842,92550,,
2018-05-22 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2000000476837158,1.2000000476837158,101330,,
2018-05-23 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,63720,,
2018-05-24 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2000000476837158,1.2000000476837158,98830,,
2018-05-25 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2000000476837158,1.2000000476837158,53090,,
2018-05-29 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.100000023841858,1.100000023841858,83090,,
2018-05-30 00:00:00+00:00,1.100000023841858,1.2000000476837158,1.100000023841858,1.2000000476837158,129580,,
2018-05-31 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.100000023841858,1.2000000476837158,63990,,
2018-06-01 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.100000023841858,1.2000000476837158,128840,,
2018-06-04 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2000000476837158,1.2000000476837158,152110,,
2018-06-05 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.0,1.100000023841858,213890,,
2018-06-06 00:00:00+00:00,1.100000023841858,1.2000000476837158,1.100000023841858,1.100000023841858,140510,,
2018-06-07 00:00:00+00:00,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,112120,,
2018-06-08 00:00:00+00:00,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,122300,,
2018-06-11 00:00:00+00:00,1.100000023841858,1.100000023841858,0.800000011920929,0.8999999761581421,803290,,
2018-06-12 00:00:00+00:00,0.8999999761581421,1.0,0.8999999761581421,1.0,299490,,
2018-06-13 00:00:00+00:00,1.100000023841858,1.100000023841858,1.0,1.0,212250,,
2018-06-14 00:00:00+00:00,1.0,1.100000023841858,1.0,1.100000023841858,144750,,
2018-06-15 00:00:00+00:00,1.100000023841858,1.100000023841858,1.0,1.100000023841858,92540,,
