date,IDN_Open,IDN_High,IDN_Low,IDN_Close,IDN_Volume,IDN_Dividends,IDN_Stock Splits
2018-12-18 00:00:00+00:00,2.2300000190734863,2.299999952316284,2.119999885559082,2.119999885559082,4900,,
2018-12-19 00:00:00+00:00,2.1600000858306885,2.1600000858306885,2.109999895095825,2.109999895095825,5100,,
2018-12-20 00:00:00+00:00,2.069999933242798,2.0799999237060547,2.059999942779541,2.0799999237060547,4000,,
2018-12-21 00:00:00+00:00,2.180000066757202,2.180000066757202,2.0199999809265137,2.059999942779541,6700,,
2018-12-24 00:00:00+00:00,2.0199999809265137,2.200000047683716,2.0199999809265137,2.200000047683716,1000,,
2018-12-26 00:00:00+00:00,2.109999895095825,2.109999895095825,2.0299999713897705,2.039999961853028,5700,,
2018-12-27 00:00:00+00:00,2.009999990463257,2.059999942779541,1.9700000286102293,2.0199999809265137,25600,,
2018-12-28 00:00:00+00:00,2.049999952316284,2.1600000858306885,2.009999990463257,2.0799999237060547,19800,,
2018-12-31 00:00:00+00:00,2.069999933242798,2.180000066757202,2.039999961853028,2.140000104904175,22200,,
2019-01-02 00:00:00+00:00,2.119999885559082,2.200000047683716,2.0799999237060547,2.180000066757202,9200,,
2019-01-03 00:00:00+00:00,2.1700000762939453,2.180000066757202,2.0199999809265137,2.130000114440918,45300,,
2019-01-04 00:00:00+00:00,2.0999999046325684,2.289999961853028,2.0999999046325684,2.2799999713897705,17700,,
2019-01-07 00:00:00+00:00,2.299999952316284,2.299999952316284,2.059999942779541,2.0999999046325684,9000,,
2019-01-08 00:00:00+00:00,2.150000095367432,2.299999952316284,2.150000095367432,2.2799999713897705,36800,,
2019-01-09 00:00:00+00:00,2.25,2.559999942779541,2.25,2.5,64500,,
2019-01-10 00:00:00+00:00,2.509999990463257,2.5299999713897705,2.4100000858306885,2.4100000858306885,18300,,
2019-01-11 00:00:00+00:00,2.4200000762939453,2.5,2.240000009536743,2.25,37200,,
2019-01-14 00:00:00+00:00,2.309999942779541,2.5,2.2699999809265137,2.4100000858306885,14000,,
2019-01-15 00:00:00+00:00,2.3399999141693115,2.539999961853028,2.3399999141693115,2.4600000381469727,16200,,
2019-01-16 00:00:00+00:00,2.490000009536743,2.559999942779541,2.450000047683716,2.4600000381469727,5100,,
2019-01-17 00:00:00+00:00,2.509999990463257,2.5199999809265137,2.440000057220459,2.440000057220459,2400,,
2019-01-18 00:00:00+00:00,2.450000047683716,2.559999942779541,2.4200000762939453,2.5,9300,,
2019-01-22 00:00:00+00:00,2.5,2.5,2.25,2.2699999809265137,7900,,
2019-01-23 00:00:00+00:00,2.3499999046325684,2.5,2.3499999046325684,2.470000028610229,11700,,
2019-01-24 00:00:00+00:00,2.549999952316284,2.569999933242798,2.380000114440918,2.5,19400,,
2019-01-25 00:00:00+00:00,2.5199999809265137,2.569999933242798,2.490000009536743,2.549999952316284,2100,,
2019-01-28 00:00:00+00:00,2.5199999809265137,2.539999961853028,2.299999952316284,2.490000009536743,4600,,
2019-01-29 00:00:00+00:00,2.490000009536743,2.490000009536743,2.259999990463257,2.470000028610229,3100,,
2019-01-30 00:00:00+00:00,2.4600000381469727,2.490000009536743,2.319999933242798,2.470000028610229,12200,,
2019-01-31 00:00:00+00:00,2.5,2.5199999809265137,2.440000057220459,2.450000047683716,10800,,
2019-02-01 00:00:00+00:00,2.450000047683716,2.5199999809265137,2.450000047683716,2.450000047683716,1200,,
2019-02-04 00:00:00+00:00,2.5,2.5,2.3499999046325684,2.490000009536743,10400,,
2019-02-05 00:00:00+00:00,2.509999990463257,2.509999990463257,2.369999885559082,2.369999885559082,6300,,
2019-02-06 00:00:00+00:00,2.369999885559082,2.450000047683716,2.3499999046325684,2.4200000762939453,4800,,
2019-02-07 00:00:00+00:00,2.430000066757202,2.4600000381469727,2.390000104904175,2.390000104904175,2400,,
2019-02-08 00:00:00+00:00,2.5199999809265137,2.5199999809265137,2.450000047683716,2.450000047683716,18600,,
2019-02-11 00:00:00+00:00,2.5199999809265137,2.549999952316284,2.470000028610229,2.470000028610229,10400,,
2019-02-12 00:00:00+00:00,2.470000028610229,2.549999952316284,2.4600000381469727,2.539999961853028,73400,,
2019-02-13 00:00:00+00:00,2.5299999713897705,2.700000047683716,2.5199999809265137,2.700000047683716,88200,,
2019-02-14 00:00:00+00:00,2.690000057220459,2.759999990463257,2.640000104904175,2.680000066757202,32700,,
2019-02-15 00:00:00+00:00,2.720000028610229,2.7799999713897705,2.609999895095825,2.700000047683716,53100,,
2019-02-19 00:00:00+00:00,2.700000047683716,2.799999952316284,2.650000095367432,2.650000095367432,25800,,
2019-02-20 00:00:00+00:00,2.650000095367432,2.700000047683716,2.5999999046325684,2.619999885559082,17200,,
2019-02-21 00:00:00+00:00,2.700000047683716,2.7100000381469727,2.450000047683716,2.6600000858306885,52100,,
2019-02-22 00:00:00+00:00,2.720000028610229,2.75,2.630000114440918,2.700000047683716,16200,,
2019-02-25 00:00:00+00:00,2.700000047683716,2.7799999713897705,2.650000095367432,2.75,16800,,
2019-02-26 00:00:00+00:00,2.619999885559082,2.759999990463257,2.619999885559082,2.740000009536743,5000,,
2019-02-27 00:00:00+00:00,2.680000066757202,2.759999990463257,2.680000066757202,2.759999990463257,1400,,
2019-02-28 00:00:00+00:00,2.700000047683716,2.759999990463257,2.690000057220459,2.7100000381469727,7500,,
2019-03-01 00:00:00+00:00,2.7100000381469727,2.7100000381469727,2.619999885559082,2.619999885559082,30500,,
2019-03-04 00:00:00+00:00,2.690000057220459,2.700000047683716,2.5999999046325684,2.700000047683716,2700,,
2019-03-05 00:00:00+00:00,2.640000104904175,2.700000047683716,2.559999942779541,2.559999942779541,9500,,
2019-03-06 00:00:00+00:00,2.5799999237060547,2.680000066757202,2.5799999237060547,2.680000066757202,26500,,
2019-03-07 00:00:00+00:00,2.569999933242798,2.680000066757202,2.569999933242798,2.619999885559082,4500,,
2019-03-08 00:00:00+00:00,2.630000114440918,2.700000047683716,2.630000114440918,2.700000047683716,19300,,
2019-03-11 00:00:00+00:00,2.700000047683716,2.759999990463257,2.6700000762939453,2.759999990463257,47400,,
2019-03-12 00:00:00+00:00,2.759999990463257,2.759999990463257,2.7100000381469727,2.720000028610229,21800,,
2019-03-13 00:00:00+00:00,2.75,2.75,2.619999885559082,2.619999885559082,32500,,
2019-03-14 00:00:00+00:00,2.6600000858306885,2.680000066757202,2.609999895095825,2.619999885559082,17100,,
2019-03-15 00:00:00+00:00,2.5999999046325684,2.650000095367432,2.5999999046325684,2.640000104904175,28900,,
2019-03-18 00:00:00+00:00,2.5999999046325684,2.650000095367432,2.5999999046325684,2.619999885559082,12700,,
2019-03-19 00:00:00+00:00,2.5999999046325684,2.650000095367432,2.5999999046325684,2.609999895095825,8300,,
2019-03-20 00:00:00+00:00,2.619999885559082,2.650000095367432,2.549999952316284,2.559999942779541,7500,,
2019-03-21 00:00:00+00:00,2.630000114440918,2.650000095367432,2.549999952316284,2.549999952316284,11800,,
2019-03-22 00:00:00+00:00,2.6600000858306885,2.950000047683716,2.6600000858306885,2.9200000762939453,188400,,
2019-03-25 00:00:00+00:00,2.950000047683716,3.240000009536743,2.799999952316284,3.150000095367432,155100,,
2019-03-26 00:00:00+00:00,3.200000047683716,3.5999999046325684,3.200000047683716,3.539999961853028,201400,,
2019-03-27 00:00:00+00:00,3.7300000190734863,3.7300000190734863,3.299999952316284,3.549999952316284,92400,,
2019-03-28 00:00:00+00:00,3.559999942779541,3.700000047683716,3.5199999809265137,3.5299999713897705,41500,,
2019-03-29 00:00:00+00:00,3.640000104904175,3.640000104904175,3.5,3.5299999713897705,15000,,
2019-04-01 00:00:00+00:00,3.5899999141693115,3.700000047683716,3.559999942779541,3.5999999046325684,23000,,
2019-04-02 00:00:00+00:00,3.5799999237060547,3.690000057220459,3.5799999237060547,3.640000104904175,26900,,
2019-04-03 00:00:00+00:00,3.7100000381469727,3.7100000381469727,3.569999933242798,3.690000057220459,32100,,
2019-04-04 00:00:00+00:00,3.7200000286102295,3.7300000190734863,3.619999885559082,3.7300000190734863,15900,,
2019-04-05 00:00:00+00:00,3.7300000190734863,3.859999895095825,3.7100000381469727,3.809999942779541,43300,,
2019-04-08 00:00:00+00:00,3.819999933242798,3.859999895095825,3.650000095367432,3.7100000381469727,19300,,
2019-04-09 00:00:00+00:00,3.7300000190734863,3.7899999618530273,3.680000066757202,3.7899999618530273,8800,,
2019-04-10 00:00:00+00:00,3.799999952316284,3.799999952316284,3.5199999809265137,3.5999999046325684,17300,,
2019-04-11 00:00:00+00:00,3.650000095367432,3.740000009536743,3.509999990463257,3.740000009536743,39200,,
2019-04-12 00:00:00+00:00,3.7300000190734863,3.740000009536743,3.430000066757202,3.430000066757202,34800,,
2019-04-15 00:00:00+00:00,3.4200000762939453,3.549999952316284,3.180000066757202,3.2799999713897705,49200,,
2019-04-16 00:00:00+00:00,3.2300000190734863,3.5199999809265137,3.140000104904175,3.380000114440918,10500,,
2019-04-17 00:00:00+00:00,3.400000095367432,3.400000095367432,3.309999942779541,3.3399999141693115,8300,,
2019-04-18 00:00:00+00:00,3.400000095367432,3.630000114440918,3.400000095367432,3.5299999713897705,12800,,
2019-04-22 00:00:00+00:00,3.490000009536743,3.5299999713897705,3.3499999046325684,3.3499999046325684,20900,,
2019-04-23 00:00:00+00:00,3.369999885559082,3.5299999713897705,3.369999885559082,3.450000047683716,18000,,
2019-04-24 00:00:00+00:00,3.490000009536743,3.5,3.4200000762939453,3.4200000762939453,7600,,
2019-04-25 00:00:00+00:00,3.4200000762939453,3.4800000190734863,3.369999885559082,3.369999885559082,12100,,
2019-04-26 00:00:00+00:00,3.440000057220459,3.440000057220459,3.299999952316284,3.440000057220459,12200,,
2019-04-29 00:00:00+00:00,3.4800000190734863,3.5,3.359999895095825,3.4100000858306885,14300,,
2019-04-30 00:00:00+00:00,3.4100000858306885,3.549999952316284,3.400000095367432,3.400000095367432,29900,,
2019-05-01 00:00:00+00:00,3.400000095367432,3.450000047683716,3.369999885559082,3.369999885559082,34900,,
2019-05-02 00:00:00+00:00,3.3499999046325684,3.450000047683716,3.2100000381469727,3.450000047683716,21200,,
2019-05-03 00:00:00+00:00,3.450000047683716,3.880000114440918,3.400000095367432,3.880000114440918,33600,,
2019-05-06 00:00:00+00:00,3.849999904632568,3.849999904632568,3.549999952316284,3.670000076293945,22000,,
2019-05-07 00:00:00+00:00,3.680000066757202,3.7699999809265137,3.660000085830689,3.7200000286102295,14800,,
2019-05-08 00:00:00+00:00,3.75,3.799999952316284,3.740000009536743,3.7899999618530273,28300,,
2019-05-09 00:00:00+00:00,3.7300000190734863,3.799999952316284,3.700000047683716,3.799999952316284,34400,,
2019-05-10 00:00:00+00:00,3.799999952316284,3.799999952316284,3.700000047683716,3.700000047683716,2600,,
2019-05-13 00:00:00+00:00,3.5899999141693115,4.03000020980835,3.559999942779541,3.9800000190734863,81800,,
2019-05-14 00:00:00+00:00,3.9800000190734863,4.0,3.700000047683716,3.829999923706055,8400,,
2019-05-15 00:00:00+00:00,3.7899999618530273,4.099999904632568,3.680000066757202,4.03000020980835,17500,,
2019-05-16 00:00:00+00:00,4.079999923706055,4.079999923706055,3.7799999713897705,4.010000228881836,38100,,
2019-05-17 00:00:00+00:00,4.059999942779541,4.199999809265137,4.059999942779541,4.170000076293945,56600,,
2019-05-20 00:00:00+00:00,4.139999866485596,4.369999885559082,4.130000114440918,4.349999904632568,71800,,
2019-05-21 00:00:00+00:00,4.400000095367432,4.400000095367432,4.130000114440918,4.300000190734863,46000,,
2019-05-22 00:00:00+00:00,4.329999923706055,4.329999923706055,4.050000190734863,4.190000057220459,32100,,
2019-05-23 00:00:00+00:00,4.119999885559082,4.300000190734863,4.119999885559082,4.230000019073486,56800,,
2019-05-24 00:00:00+00:00,4.289999961853027,4.329999923706055,4.199999809265137,4.230000019073486,22700,,
2019-05-28 00:00:00+00:00,4.230000019073486,4.400000095367432,4.179999828338623,4.400000095367432,34700,,
2019-05-29 00:00:00+00:00,4.400000095367432,4.449999809265137,4.320000171661377,4.440000057220459,48100,,
2019-05-30 00:00:00+00:00,4.5,4.889999866485596,4.360000133514404,4.519999980926514,154800,,
2019-05-31 00:00:00+00:00,4.659999847412109,4.980000019073486,4.659999847412109,4.829999923706055,123400,,
2019-06-03 00:00:00+00:00,4.96999979019165,4.989999771118164,4.829999923706055,4.989999771118164,29100,,
2019-06-04 00:00:00+00:00,4.989999771118164,5.150000095367432,4.949999809265137,5.079999923706055,98300,,
2019-06-05 00:00:00+00:00,5.199999809265137,5.75,5.130000114440918,5.699999809265137,203100,,
2019-06-06 00:00:00+00:00,5.75,5.980000019073486,5.550000190734863,5.610000133514404,101300,,
2019-06-07 00:00:00+00:00,5.650000095367432,6.179999828338623,5.550000190734863,6.110000133514404,134800,,
2019-06-10 00:00:00+00:00,6.179999828338623,6.920000076293945,6.0,6.25,260300,,
2019-06-11 00:00:00+00:00,6.480000019073486,6.480000019073486,4.900000095367432,5.369999885559082,359200,,
2019-06-12 00:00:00+00:00,5.019999980926514,5.239999771118164,4.440000057220459,4.610000133514404,196900,,
2019-06-13 00:00:00+00:00,4.730000019073486,5.0,4.71999979019165,4.960000038146973,75700,,
2019-06-14 00:00:00+00:00,4.949999809265137,5.369999885559082,4.769999980926514,5.28000020980835,133500,,
2019-06-17 00:00:00+00:00,5.300000190734863,5.389999866485596,4.650000095367432,5.0,137300,,
2019-06-18 00:00:00+00:00,4.96999979019165,5.0,4.800000190734863,4.920000076293945,26600,,
2019-06-19 00:00:00+00:00,4.900000095367432,5.230000019073486,4.900000095367432,5.03000020980835,38500,,
2019-06-20 00:00:00+00:00,4.980000019073486,5.300000190734863,4.980000019073486,5.079999923706055,54900,,
2019-06-21 00:00:00+00:00,5.050000190734863,5.460000038146973,4.800000190734863,5.449999809265137,206000,,
2019-06-24 00:00:00+00:00,5.480000019073486,5.53000020980835,4.960000038146973,5.400000095367432,143500,,
2019-06-25 00:00:00+00:00,5.28000020980835,5.429999828338623,5.130000114440918,5.28000020980835,35700,,
2019-06-26 00:00:00+00:00,5.21999979019165,5.369999885559082,5.070000171661377,5.320000171661377,35600,,
2019-06-27 00:00:00+00:00,5.260000228881836,5.53000020980835,5.260000228881836,5.5,57700,,
2019-06-28 00:00:00+00:00,5.53000020980835,5.789999961853027,5.449999809265137,5.789999961853027,120900,,
2019-07-01 00:00:00+00:00,5.989999771118164,5.989999771118164,5.349999904632568,5.53000020980835,115800,,
2019-07-02 00:00:00+00:00,5.480000019073486,5.610000133514404,5.460000038146973,5.510000228881836,24200,,
2019-07-03 00:00:00+00:00,5.550000190734863,5.800000190734863,5.550000190734863,5.659999847412109,25600,,
2019-07-05 00:00:00+00:00,5.679999828338623,5.690000057220459,5.489999771118164,5.5,17400,,
2019-07-08 00:00:00+00:00,5.579999923706055,5.730000019073486,5.5,5.53000020980835,17200,,
2019-07-09 00:00:00+00:00,5.610000133514404,5.659999847412109,5.300000190734863,5.579999923706055,30800,,
2019-07-10 00:00:00+00:00,5.639999866485596,5.949999809265137,5.53000020980835,5.949999809265137,59900,,
2019-07-11 00:00:00+00:00,5.949999809265137,5.949999809265137,5.590000152587891,5.679999828338623,46200,,
2019-07-12 00:00:00+00:00,5.619999885559082,5.900000095367432,5.5,5.5,16300,,
2019-07-15 00:00:00+00:00,5.539999961853027,5.820000171661377,5.510000228881836,5.510000228881836,8800,,
2019-07-16 00:00:00+00:00,5.599999904632568,5.75,5.25,5.75,118700,,
2019-07-17 00:00:00+00:00,5.800000190734863,5.800000190734863,5.599999904632568,5.599999904632568,15200,,
2019-07-18 00:00:00+00:00,5.550000190734863,5.559999942779541,5.28000020980835,5.46999979019165,12500,,
2019-07-19 00:00:00+00:00,5.429999828338623,5.619999885559082,5.400000095367432,5.53000020980835,22000,,
2019-07-22 00:00:00+00:00,5.610000133514404,5.650000095367432,5.289999961853027,5.650000095367432,15300,,
2019-07-23 00:00:00+00:00,5.650000095367432,5.690000057220459,5.400000095367432,5.639999866485596,30500,,
2019-07-24 00:00:00+00:00,5.75,5.75,5.369999885559082,5.5,27500,,
2019-07-25 00:00:00+00:00,5.550000190734863,5.550000190734863,5.349999904632568,5.46999979019165,14800,,
2019-07-26 00:00:00+00:00,5.28000020980835,5.75,5.25,5.71999979019165,38800,,
2019-07-29 00:00:00+00:00,5.75,5.75,5.25,5.449999809265137,16600,,
2019-07-30 00:00:00+00:00,5.449999809265137,5.650000095367432,5.309999942779541,5.489999771118164,24800,,
2019-07-31 00:00:00+00:00,5.480000019073486,5.639999866485596,5.25,5.360000133514404,23600,,
2019-08-01 00:00:00+00:00,5.380000114440918,5.619999885559082,5.260000228881836,5.409999847412109,26700,,
2019-08-02 00:00:00+00:00,5.400000095367432,5.539999961853027,4.849999904632568,4.989999771118164,64700,,
2019-08-05 00:00:00+00:00,4.699999809265137,4.900000095367432,4.380000114440918,4.710000038146973,72700,,
2019-08-06 00:00:00+00:00,4.699999809265137,5.130000114440918,4.699999809265137,4.849999904632568,42800,,
2019-08-07 00:00:00+00:00,4.710000038146973,5.0,4.699999809265137,4.849999904632568,47200,,
2019-08-08 00:00:00+00:00,4.809999942779541,5.0,4.75,4.75,33900,,
2019-08-09 00:00:00+00:00,4.75,4.75,4.130000114440918,4.179999828338623,94500,,
2019-08-12 00:00:00+00:00,4.179999828338623,4.570000171661377,4.110000133514404,4.550000190734863,40900,,
2019-08-13 00:00:00+00:00,4.510000228881836,4.510000228881836,4.139999866485596,4.170000076293945,27400,,
2019-08-14 00:00:00+00:00,4.059999942779541,4.300000190734863,4.010000228881836,4.010000228881836,16800,,
2019-08-15 00:00:00+00:00,4.019999980926514,4.409999847412109,4.019999980926514,4.369999885559082,26200,,
2019-08-16 00:00:00+00:00,4.320000171661377,4.360000133514404,4.150000095367432,4.190000057220459,20100,,
2019-08-19 00:00:00+00:00,4.400000095367432,4.400000095367432,4.159999847412109,4.289999961853027,20600,,
2019-08-20 00:00:00+00:00,4.28000020980835,4.489999771118164,4.28000020980835,4.489999771118164,31700,,
2019-08-21 00:00:00+00:00,4.46999979019165,4.659999847412109,4.300000190734863,4.460000038146973,16600,,
2019-08-22 00:00:00+00:00,4.380000114440918,4.590000152587891,4.309999942779541,4.409999847412109,36300,,
2019-08-23 00:00:00+00:00,4.449999809265137,4.650000095367432,4.300000190734863,4.449999809265137,29000,,
2019-08-26 00:00:00+00:00,4.409999847412109,4.639999866485596,4.409999847412109,4.639999866485596,12500,,
2019-08-27 00:00:00+00:00,4.539999961853027,4.710000038146973,4.25,4.349999904632568,29600,,
2019-08-28 00:00:00+00:00,4.309999942779541,4.559999942779541,4.309999942779541,4.550000190734863,16100,,
2019-08-29 00:00:00+00:00,4.550000190734863,4.869999885559082,4.53000020980835,4.739999771118164,43600,,
2019-08-30 00:00:00+00:00,4.789999961853027,4.849999904632568,4.5,4.849999904632568,9400,,
2019-09-03 00:00:00+00:00,4.800000190734863,4.869999885559082,4.429999828338623,4.429999828338623,8700,,
2019-09-04 00:00:00+00:00,4.5,4.869999885559082,4.5,4.849999904632568,36400,,
2019-09-05 00:00:00+00:00,4.840000152587891,4.920000076293945,4.670000076293945,4.699999809265137,19600,,
2019-09-06 00:00:00+00:00,4.650000095367432,4.920000076293945,4.650000095367432,4.75,8700,,
2019-09-09 00:00:00+00:00,4.840000152587891,4.849999904632568,4.670000076293945,4.739999771118164,10400,,
2019-09-10 00:00:00+00:00,4.909999847412109,4.949999809265137,4.75,4.940000057220459,10900,,
2019-09-11 00:00:00+00:00,4.900000095367432,5.119999885559082,4.900000095367432,4.960000038146973,18400,,
2019-09-12 00:00:00+00:00,5.0,5.0,4.800000190734863,4.800000190734863,20400,,
2019-09-13 00:00:00+00:00,4.849999904632568,4.96999979019165,4.800000190734863,4.860000133514404,18100,,
2019-09-16 00:00:00+00:00,4.699999809265137,4.869999885559082,4.699999809265137,4.800000190734863,3800,,
2019-09-17 00:00:00+00:00,4.800000190734863,5.079999923706055,4.760000228881836,5.039999961853027,9900,,
2019-09-18 00:00:00+00:00,5.019999980926514,5.099999904632568,4.889999866485596,5.0,20900,,
2019-09-19 00:00:00+00:00,5.0,5.0,4.760000228881836,4.960000038146973,10000,,
2019-09-20 00:00:00+00:00,4.989999771118164,5.0,4.849999904632568,5.0,17300,,
2019-09-23 00:00:00+00:00,4.949999809265137,5.099999904632568,4.949999809265137,5.010000228881836,20500,,
2019-09-24 00:00:00+00:00,4.96999979019165,5.0,4.800000190734863,4.909999847412109,8000,,
2019-09-25 00:00:00+00:00,4.980000019073486,4.980000019073486,4.800000190734863,4.800000190734863,5200,,
2019-09-26 00:00:00+00:00,4.849999904632568,4.949999809265137,4.75,4.900000095367432,10300,,
2019-09-27 00:00:00+00:00,4.869999885559082,4.989999771118164,4.849999904632568,4.900000095367432,2800,,
2019-09-30 00:00:00+00:00,4.849999904632568,4.989999771118164,4.849999904632568,4.989999771118164,1800,,
2019-10-01 00:00:00+00:00,4.949999809265137,4.949999809265137,4.75,4.800000190734863,12700,,
2019-10-02 00:00:00+00:00,4.829999923706055,4.909999847412109,4.75,4.78000020980835,11800,,
2019-10-03 00:00:00+00:00,4.760000228881836,4.78000020980835,4.75,4.75,5200,,
2019-10-04 00:00:00+00:00,4.789999961853027,4.869999885559082,4.75,4.78000020980835,25400,,
2019-10-07 00:00:00+00:00,4.800000190734863,4.96999979019165,4.800000190734863,4.820000171661377,15300,,
2019-10-08 00:00:00+00:00,4.820000171661377,4.829999923706055,4.75,4.75,29200,,
2019-10-09 00:00:00+00:00,4.800000190734863,5.139999866485596,4.800000190734863,5.050000190734863,43500,,
2019-10-10 00:00:00+00:00,5.010000228881836,5.110000133514404,4.960000038146973,4.989999771118164,11300,,
2019-10-11 00:00:00+00:00,5.039999961853027,5.070000171661377,4.949999809265137,4.96999979019165,14400,,
2019-10-14 00:00:00+00:00,4.909999847412109,5.0,4.849999904632568,4.860000133514404,9800,,
2019-10-15 00:00:00+00:00,4.829999923706055,5.010000228881836,4.829999923706055,4.849999904632568,6100,,
2019-10-16 00:00:00+00:00,4.900000095367432,5.0,4.860000133514404,4.989999771118164,16500,,
2019-10-17 00:00:00+00:00,4.920000076293945,5.0,4.920000076293945,4.920000076293945,3500,,
2019-10-18 00:00:00+00:00,5.0,5.179999828338623,4.96999979019165,5.150000095367432,26800,,
2019-10-21 00:00:00+00:00,5.5,5.659999847412109,5.079999923706055,5.28000020980835,68100,,
2019-10-22 00:00:00+00:00,5.329999923706055,5.329999923706055,5.019999980926514,5.039999961853027,34700,,
2019-10-23 00:00:00+00:00,5.0,5.110000133514404,5.0,5.099999904632568,14300,,
2019-10-24 00:00:00+00:00,5.150000095367432,5.210000038146973,5.059999942779541,5.059999942779541,16000,,
2019-10-25 00:00:00+00:00,5.099999904632568,5.210000038146973,5.079999923706055,5.079999923706055,20600,,
2019-10-28 00:00:00+00:00,5.150000095367432,5.190000057220459,5.050000190734863,5.099999904632568,11600,,
2019-10-29 00:00:00+00:00,5.119999885559082,5.420000076293945,5.03000020980835,5.260000228881836,58600,,
2019-10-30 00:00:00+00:00,5.21999979019165,5.369999885559082,5.150000095367432,5.309999942779541,13800,,
2019-10-31 00:00:00+00:00,5.300000190734863,5.46999979019165,5.300000190734863,5.360000133514404,8700,,
2019-11-01 00:00:00+00:00,5.369999885559082,5.610000133514404,5.369999885559082,5.599999904632568,27800,,
2019-11-04 00:00:00+00:00,5.679999828338623,5.909999847412109,5.630000114440918,5.909999847412109,42900,,
2019-11-05 00:00:00+00:00,5.980000019073486,5.980000019073486,5.690000057220459,5.900000095367432,29500,,
2019-11-06 00:00:00+00:00,5.849999904632568,5.929999828338623,5.800000190734863,5.800000190734863,19600,,
2019-11-07 00:00:00+00:00,5.889999866485596,5.889999866485596,5.650000095367432,5.880000114440918,9700,,
2019-11-08 00:00:00+00:00,6.03000020980835,6.449999809265137,5.699999809265137,6.25,255800,,
2019-11-11 00:00:00+00:00,6.320000171661377,6.75,6.210000038146973,6.489999771118164,59800,,
2019-11-12 00:00:00+00:00,6.650000095367432,6.650000095367432,6.150000095367432,6.159999847412109,20500,,
2019-11-13 00:00:00+00:00,6.179999828338623,6.389999866485596,6.179999828338623,6.210000038146973,15000,,
2019-11-14 00:00:00+00:00,6.329999923706055,6.880000114440918,6.320000171661377,6.699999809265137,107800,,
2019-11-15 00:00:00+00:00,6.75,6.75,6.659999847412109,6.739999771118164,20600,,
2019-11-18 00:00:00+00:00,6.789999961853027,6.789999961853027,6.599999904632568,6.610000133514404,23600,,
2019-11-19 00:00:00+00:00,6.619999885559082,6.75,6.550000190734863,6.690000057220459,28400,,
2019-11-20 00:00:00+00:00,6.599999904632568,6.96999979019165,6.599999904632568,6.650000095367432,65800,,
2019-11-21 00:00:00+00:00,6.71999979019165,6.730000019073486,6.289999961853027,6.300000190734863,53000,,
2019-11-22 00:00:00+00:00,6.349999904632568,6.769999980926514,6.349999904632568,6.75,33500,,
2019-11-25 00:00:00+00:00,6.840000152587891,6.96999979019165,6.78000020980835,6.900000095367432,77200,,
2019-11-26 00:00:00+00:00,6.900000095367432,6.900000095367432,6.590000152587891,6.75,45400,,
2019-11-27 00:00:00+00:00,6.75,6.849999904632568,6.71999979019165,6.730000019073486,32400,,
2019-11-29 00:00:00+00:00,6.809999942779541,6.920000076293945,6.699999809265137,6.809999942779541,25700,,
2019-12-02 00:00:00+00:00,6.929999828338623,6.980000019073486,6.809999942779541,6.840000152587891,45800,,
2019-12-03 00:00:00+00:00,6.800000190734863,6.900000095367432,6.800000190734863,6.900000095367432,58900,,
2019-12-04 00:00:00+00:00,6.929999828338623,6.949999809265137,6.800000190734863,6.829999923706055,35500,,
2019-12-05 00:00:00+00:00,6.869999885559082,7.519999980926514,6.869999885559082,7.260000228881836,217100,,
2019-12-06 00:00:00+00:00,7.389999866485596,7.489999771118164,7.239999771118164,7.369999885559082,85500,,
2019-12-09 00:00:00+00:00,7.489999771118164,8.100000381469727,7.449999809265137,8.0,137700,,
2019-12-10 00:00:00+00:00,8.0,8.34000015258789,7.300000190734863,7.380000114440918,153900,,
2019-12-11 00:00:00+00:00,7.380000114440918,8.350000381469727,7.380000114440918,8.039999961853027,116400,,
2019-12-12 00:00:00+00:00,8.300000190734863,8.350000381469727,7.900000095367432,7.929999828338623,53500,,
2019-12-13 00:00:00+00:00,7.929999828338623,8.180000305175781,7.929999828338623,7.960000038146973,39900,,
2019-12-16 00:00:00+00:00,8.029999732971191,8.029999732971191,7.519999980926514,7.570000171661377,84900,,
2019-12-17 00:00:00+00:00,7.440000057220459,7.809999942779541,7.440000057220459,7.570000171661377,63800,,
2019-12-18 00:00:00+00:00,7.679999828338623,7.96999979019165,7.539999961853027,7.539999961853027,143600,,
2019-12-19 00:00:00+00:00,7.599999904632568,7.75,7.039999961853027,7.300000190734863,113000,,
2019-12-20 00:00:00+00:00,7.260000228881836,7.320000171661377,6.760000228881836,6.949999809265137,89100,,
2019-12-23 00:00:00+00:00,6.960000038146973,7.590000152587891,6.599999904632568,6.699999809265137,45000,,
2019-12-24 00:00:00+00:00,6.650000095367432,7.199999809265137,6.650000095367432,6.960000038146973,20000,,
2019-12-26 00:00:00+00:00,6.909999847412109,7.150000095367432,6.849999904632568,7.010000228881836,43400,,
2019-12-27 00:00:00+00:00,7.079999923706055,7.440000057220459,7.03000020980835,7.190000057220459,19200,,
2019-12-30 00:00:00+00:00,7.269999980926514,7.28000020980835,7.03000020980835,7.210000038146973,21400,,
2019-12-31 00:00:00+00:00,7.210000038146973,7.5,7.210000038146973,7.489999771118164,51200,,
2020-01-02 00:00:00+00:00,7.460000038146973,7.739999771118164,7.380000114440918,7.599999904632568,51200,,
2020-01-03 00:00:00+00:00,7.5,7.800000190734863,7.400000095367432,7.400000095367432,58400,,
