date,NVAX_Open,NVAX_High,NVAX_Low,NVAX_Close,NVAX_Volume,NVAX_Dividends,NVAX_Stock Splits
2011-03-02 00:00:00+00:00,60.0,60.20000076293945,54.0,54.79999923706055,174855,,
2011-03-03 00:00:00+00:00,56.0,56.59999847412109,53.20000076293945,53.59999847412109,105650,,
2011-03-04 00:00:00+00:00,54.0,54.400001525878906,52.0,52.20000076293945,61710,,
2011-03-07 00:00:00+00:00,52.79999923706055,54.0,50.20000076293945,51.20000076293945,74290,,
2011-03-08 00:00:00+00:00,51.20000076293945,51.79999923706055,50.0,51.20000076293945,63735,,
2011-03-09 00:00:00+00:00,51.20000076293945,54.79999923706055,50.20000076293945,52.400001525878906,93510,,
2011-03-10 00:00:00+00:00,51.59999847412109,52.59999847412109,50.0,50.0,65505,,
2011-03-11 00:00:00+00:00,49.400001525878906,52.400001525878906,49.0,49.59999847412109,63145,,
2011-03-14 00:00:00+00:00,49.79999923706055,51.79999923706055,49.59999847412109,50.59999847412109,47945,,
2011-03-15 00:00:00+00:00,52.79999923706055,54.59999847412109,49.59999847412109,52.59999847412109,116895,,
2011-03-16 00:00:00+00:00,52.59999847412109,54.400001525878906,50.79999923706055,52.400001525878906,80000,,
2011-03-17 00:00:00+00:00,53.20000076293945,53.59999847412109,51.20000076293945,52.0,57920,,
2011-03-18 00:00:00+00:00,51.79999923706055,52.0,50.400001525878906,51.20000076293945,60750,,
2011-03-21 00:00:00+00:00,51.20000076293945,51.79999923706055,50.59999847412109,51.79999923706055,38080,,
2011-03-22 00:00:00+00:00,52.0,53.79999923706055,51.79999923706055,52.400001525878906,73955,,
2011-03-23 00:00:00+00:00,52.20000076293945,53.20000076293945,51.400001525878906,53.20000076293945,30400,,
2011-03-24 00:00:00+00:00,53.79999923706055,53.79999923706055,51.0,51.20000076293945,55120,,
2011-03-25 00:00:00+00:00,51.79999923706055,51.79999923706055,50.20000076293945,50.20000076293945,64890,,
2011-03-28 00:00:00+00:00,51.79999923706055,53.0,50.400001525878906,50.59999847412109,64795,,
2011-03-29 00:00:00+00:00,50.400001525878906,52.59999847412109,50.0,50.20000076293945,72840,,
2011-03-30 00:00:00+00:00,50.400001525878906,51.79999923706055,49.79999923706055,51.20000076293945,61715,,
2011-03-31 00:00:00+00:00,50.59999847412109,53.400001525878906,50.20000076293945,51.79999923706055,103085,,
2011-04-01 00:00:00+00:00,52.59999847412109,52.59999847412109,50.59999847412109,50.59999847412109,43765,,
2011-04-04 00:00:00+00:00,51.0,52.20000076293945,50.400001525878906,51.59999847412109,42000,,
2011-04-05 00:00:00+00:00,52.400001525878906,52.59999847412109,51.20000076293945,51.400001525878906,33485,,
2011-04-06 00:00:00+00:00,51.79999923706055,52.20000076293945,50.79999923706055,52.20000076293945,57610,,
2011-04-07 00:00:00+00:00,52.0,52.0,50.79999923706055,50.79999923706055,48630,,
2011-04-08 00:00:00+00:00,51.59999847412109,51.79999923706055,50.20000076293945,50.400001525878906,42065,,
2011-04-11 00:00:00+00:00,50.59999847412109,51.0,50.20000076293945,50.79999923706055,33555,,
2011-04-12 00:00:00+00:00,50.79999923706055,50.79999923706055,49.59999847412109,49.59999847412109,44685,,
2011-04-13 00:00:00+00:00,49.400001525878906,49.79999923706055,47.0,47.79999923706055,63610,,
2011-04-14 00:00:00+00:00,47.59999847412109,49.0,46.0,48.79999923706055,73535,,
2011-04-15 00:00:00+00:00,48.400001525878906,51.59999847412109,47.400001525878906,50.400001525878906,125620,,
2011-04-18 00:00:00+00:00,50.59999847412109,51.20000076293945,48.400001525878906,50.79999923706055,83895,,
2011-04-19 00:00:00+00:00,51.79999923706055,53.79999923706055,50.0,51.400001525878906,166640,,
2011-04-20 00:00:00+00:00,52.20000076293945,53.0,50.400001525878906,51.20000076293945,72700,,
2011-04-21 00:00:00+00:00,51.59999847412109,52.0,50.0,50.400001525878906,46330,,
2011-04-25 00:00:00+00:00,50.400001525878906,50.59999847412109,49.400001525878906,50.0,34540,,
2011-04-26 00:00:00+00:00,50.20000076293945,51.0,49.59999847412109,50.0,50000,,
2011-04-27 00:00:00+00:00,49.59999847412109,51.0,49.59999847412109,50.0,46660,,
2011-04-28 00:00:00+00:00,50.0,52.0,50.0,51.79999923706055,40770,,
2011-04-29 00:00:00+00:00,52.20000076293945,52.20000076293945,51.0,51.400001525878906,30200,,
2011-05-02 00:00:00+00:00,50.0,52.20000076293945,50.0,50.20000076293945,67935,,
2011-05-03 00:00:00+00:00,50.0,50.59999847412109,48.20000076293945,49.0,54945,,
2011-05-04 00:00:00+00:00,49.0,49.0,45.79999923706055,46.400001525878906,86045,,
2011-05-05 00:00:00+00:00,46.400001525878906,47.0,46.0,46.0,32080,,
2011-05-06 00:00:00+00:00,46.59999847412109,47.20000076293945,46.20000076293945,46.59999847412109,22030,,
2011-05-09 00:00:00+00:00,47.79999923706055,48.59999847412109,45.79999923706055,45.79999923706055,31925,,
2011-05-10 00:00:00+00:00,46.400001525878906,47.400001525878906,46.0,47.0,32755,,
2011-05-11 00:00:00+00:00,46.79999923706055,47.0,46.0,46.0,25935,,
2011-05-12 00:00:00+00:00,46.0,48.0,45.59999847412109,48.0,55000,,
2011-05-13 00:00:00+00:00,48.20000076293945,48.59999847412109,46.400001525878906,46.59999847412109,20575,,
2011-05-16 00:00:00+00:00,47.0,47.400001525878906,45.59999847412109,45.59999847412109,31375,,
2011-05-17 00:00:00+00:00,45.59999847412109,48.79999923706055,44.79999923706055,48.59999847412109,68775,,
2011-05-18 00:00:00+00:00,49.0,50.0,47.79999923706055,49.20000076293945,51830,,
2011-05-19 00:00:00+00:00,49.0,49.0,47.400001525878906,48.59999847412109,30630,,
2011-05-20 00:00:00+00:00,48.20000076293945,49.0,47.400001525878906,48.0,37260,,
2011-05-23 00:00:00+00:00,48.0,48.400001525878906,46.79999923706055,48.0,39410,,
2011-05-24 00:00:00+00:00,48.0,48.20000076293945,46.79999923706055,47.0,23170,,
2011-05-25 00:00:00+00:00,47.0,47.59999847412109,46.79999923706055,47.20000076293945,23060,,
2011-05-26 00:00:00+00:00,46.79999923706055,47.59999847412109,46.79999923706055,47.20000076293945,26970,,
2011-05-27 00:00:00+00:00,47.20000076293945,47.400001525878906,46.79999923706055,46.79999923706055,44050,,
2011-05-31 00:00:00+00:00,47.400001525878906,49.0,46.79999923706055,48.20000076293945,307120,,
2011-06-01 00:00:00+00:00,47.79999923706055,47.79999923706055,46.20000076293945,46.59999847412109,126920,,
2011-06-02 00:00:00+00:00,46.79999923706055,47.0,45.59999847412109,45.79999923706055,39095,,
2011-06-03 00:00:00+00:00,45.20000076293945,46.0,43.59999847412109,43.59999847412109,67365,,
2011-06-06 00:00:00+00:00,43.59999847412109,44.79999923706055,43.0,43.400001525878906,35735,,
2011-06-07 00:00:00+00:00,43.59999847412109,44.59999847412109,43.0,43.59999847412109,25235,,
2011-06-08 00:00:00+00:00,43.59999847412109,43.59999847412109,42.0,42.400001525878906,42645,,
2011-06-09 00:00:00+00:00,42.59999847412109,43.79999923706055,42.400001525878906,42.79999923706055,17560,,
2011-06-10 00:00:00+00:00,42.400001525878906,43.400001525878906,42.0,42.59999847412109,30025,,
2011-06-13 00:00:00+00:00,43.20000076293945,44.400001525878906,42.0,42.400001525878906,30705,,
2011-06-14 00:00:00+00:00,42.79999923706055,43.0,42.59999847412109,42.59999847412109,20175,,
2011-06-15 00:00:00+00:00,42.400001525878906,42.59999847412109,40.0,40.0,111760,,
2011-06-16 00:00:00+00:00,40.400001525878906,41.0,39.59999847412109,40.0,36285,,
2011-06-17 00:00:00+00:00,40.59999847412109,41.20000076293945,39.59999847412109,40.0,49705,,
2011-06-20 00:00:00+00:00,39.79999923706055,41.0,38.79999923706055,39.59999847412109,62235,,
2011-06-21 00:00:00+00:00,41.0,41.400001525878906,39.79999923706055,40.0,38880,,
2011-06-22 00:00:00+00:00,40.0,40.400001525878906,39.59999847412109,39.79999923706055,29620,,
2011-06-23 00:00:00+00:00,39.59999847412109,40.20000076293945,39.59999847412109,39.79999923706055,28020,,
2011-06-24 00:00:00+00:00,40.0,40.400001525878906,39.400001525878906,39.400001525878906,105950,,
2011-06-27 00:00:00+00:00,39.79999923706055,40.59999847412109,39.59999847412109,40.0,38760,,
2011-06-28 00:00:00+00:00,40.20000076293945,40.79999923706055,40.20000076293945,40.59999847412109,45100,,
2011-06-29 00:00:00+00:00,40.79999923706055,41.0,40.400001525878906,40.59999847412109,20900,,
2011-06-30 00:00:00+00:00,41.0,41.20000076293945,40.20000076293945,40.400001525878906,21760,,
2011-07-01 00:00:00+00:00,40.400001525878906,41.59999847412109,39.20000076293945,39.400001525878906,147475,,
2011-07-05 00:00:00+00:00,39.59999847412109,40.0,36.79999923706055,37.400001525878906,71505,,
2011-07-06 00:00:00+00:00,37.79999923706055,38.0,37.0,38.0,20670,,
2011-07-07 00:00:00+00:00,38.0,39.400001525878906,37.59999847412109,38.59999847412109,26030,,
2011-07-08 00:00:00+00:00,38.20000076293945,39.59999847412109,38.20000076293945,39.20000076293945,17105,,
2011-07-11 00:00:00+00:00,39.59999847412109,39.79999923706055,38.79999923706055,39.400001525878906,17550,,
2011-07-12 00:00:00+00:00,39.400001525878906,39.59999847412109,39.0,39.20000076293945,15860,,
2011-07-13 00:00:00+00:00,39.0,40.59999847412109,39.0,39.59999847412109,21810,,
2011-07-14 00:00:00+00:00,39.400001525878906,40.0,39.0,39.400001525878906,17970,,
2011-07-15 00:00:00+00:00,39.400001525878906,40.0,39.20000076293945,39.20000076293945,18460,,
2011-07-18 00:00:00+00:00,39.20000076293945,39.79999923706055,39.20000076293945,39.59999847412109,15075,,
2011-07-19 00:00:00+00:00,39.79999923706055,42.59999847412109,39.400001525878906,42.59999847412109,54600,,
2011-07-20 00:00:00+00:00,42.59999847412109,42.59999847412109,41.0,41.400001525878906,24255,,
2011-07-21 00:00:00+00:00,41.400001525878906,42.59999847412109,41.400001525878906,42.400001525878906,12385,,
2011-07-22 00:00:00+00:00,42.400001525878906,43.0,42.400001525878906,42.59999847412109,9145,,
2011-07-25 00:00:00+00:00,42.20000076293945,42.400001525878906,40.20000076293945,40.20000076293945,21115,,
2011-07-26 00:00:00+00:00,40.400001525878906,41.400001525878906,40.0,40.0,13435,,
2011-07-27 00:00:00+00:00,40.0,40.59999847412109,37.20000076293945,37.20000076293945,48945,,
2011-07-28 00:00:00+00:00,37.400001525878906,38.400001525878906,37.400001525878906,37.79999923706055,27665,,
2011-07-29 00:00:00+00:00,37.59999847412109,37.59999847412109,36.79999923706055,37.400001525878906,20710,,
2011-08-01 00:00:00+00:00,37.79999923706055,38.59999847412109,36.400001525878906,36.79999923706055,25475,,
2011-08-02 00:00:00+00:00,36.59999847412109,37.79999923706055,34.599998474121094,35.0,44605,,
2011-08-03 00:00:00+00:00,35.400001525878906,36.0,33.599998474121094,34.400001525878906,33185,,
2011-08-04 00:00:00+00:00,34.599998474121094,34.599998474121094,31.399999618530277,31.399999618530277,77570,,
2011-08-05 00:00:00+00:00,32.400001525878906,33.0,29.0,29.200000762939453,65805,,
2011-08-08 00:00:00+00:00,28.200000762939453,28.399999618530277,22.600000381469727,23.600000381469727,101090,,
2011-08-09 00:00:00+00:00,24.0,27.399999618530277,23.0,27.399999618530277,59255,,
2011-08-10 00:00:00+00:00,26.200000762939453,26.600000381469727,24.399999618530277,25.0,32625,,
2011-08-11 00:00:00+00:00,26.0,27.600000381469727,25.399999618530277,26.600000381469727,40010,,
2011-08-12 00:00:00+00:00,27.0,30.0,27.0,28.200000762939453,42180,,
2011-08-15 00:00:00+00:00,28.600000381469727,29.200000762939453,27.600000381469727,28.799999237060547,15845,,
2011-08-16 00:00:00+00:00,28.0,28.799999237060547,26.399999618530277,27.0,32095,,
2011-08-17 00:00:00+00:00,27.399999618530277,28.0,26.399999618530277,27.399999618530277,18325,,
2011-08-18 00:00:00+00:00,26.399999618530277,27.0,24.600000381469727,25.399999618530277,39345,,
2011-08-19 00:00:00+00:00,25.200000762939453,26.0,24.600000381469727,25.200000762939453,29675,,
2011-08-22 00:00:00+00:00,25.799999237060547,26.600000381469727,24.600000381469727,24.799999237060547,33080,,
2011-08-23 00:00:00+00:00,25.0,26.200000762939453,23.799999237060547,26.0,75440,,
2011-08-24 00:00:00+00:00,26.0,28.799999237060547,25.799999237060547,28.799999237060547,43105,,
2011-08-25 00:00:00+00:00,29.200000762939453,29.200000762939453,27.0,27.200000762939453,21745,,
2011-08-26 00:00:00+00:00,27.0,28.399999618530277,26.200000762939453,28.0,23580,,
2011-08-29 00:00:00+00:00,28.399999618530277,34.0,28.399999618530277,33.599998474121094,75365,,
2011-08-30 00:00:00+00:00,34.599998474121094,40.79999923706055,34.599998474121094,39.20000076293945,152555,,
2011-08-31 00:00:00+00:00,39.79999923706055,41.79999923706055,36.79999923706055,37.0,95090,,
2011-09-01 00:00:00+00:00,37.0,37.20000076293945,33.20000076293945,33.599998474121094,66025,,
2011-09-02 00:00:00+00:00,33.0,37.400001525878906,32.0,34.79999923706055,85095,,
2011-09-06 00:00:00+00:00,33.599998474121094,36.0,33.0,35.20000076293945,46460,,
2011-09-07 00:00:00+00:00,36.59999847412109,36.59999847412109,34.400001525878906,35.0,35930,,
2011-09-08 00:00:00+00:00,37.20000076293945,37.79999923706055,35.599998474121094,35.79999923706055,55050,,
2011-09-09 00:00:00+00:00,35.79999923706055,36.79999923706055,34.0,34.20000076293945,54585,,
2011-09-12 00:00:00+00:00,33.20000076293945,34.79999923706055,32.79999923706055,33.400001525878906,43370,,
2011-09-13 00:00:00+00:00,33.599998474121094,35.0,32.79999923706055,33.20000076293945,31530,,
2011-09-14 00:00:00+00:00,33.599998474121094,33.599998474121094,32.0,33.400001525878906,25540,,
2011-09-15 00:00:00+00:00,33.599998474121094,35.0,32.599998474121094,33.79999923706055,21180,,
2011-09-16 00:00:00+00:00,34.20000076293945,34.20000076293945,32.400001525878906,33.20000076293945,28270,,
2011-09-19 00:00:00+00:00,32.599998474121094,34.0,32.0,33.0,26395,,
2011-09-20 00:00:00+00:00,33.0,35.0,31.200000762939453,31.200000762939453,45410,,
2011-09-21 00:00:00+00:00,31.399999618530277,32.0,30.200000762939453,30.200000762939453,29145,,
2011-09-22 00:00:00+00:00,29.0,30.0,28.0,28.399999618530277,44035,,
2011-09-23 00:00:00+00:00,28.399999618530277,30.399999618530277,28.0,30.0,23500,,
2011-09-26 00:00:00+00:00,31.0,31.399999618530277,30.0,31.399999618530277,21555,,
2011-09-27 00:00:00+00:00,32.400001525878906,32.79999923706055,30.200000762939453,30.799999237060547,30105,,
2011-09-28 00:00:00+00:00,30.799999237060547,31.399999618530277,29.399999618530277,31.0,36115,,
2011-09-29 00:00:00+00:00,32.0,32.20000076293945,29.799999237060547,31.799999237060547,25505,,
2011-09-30 00:00:00+00:00,31.200000762939453,33.20000076293945,31.0,32.0,36185,,
2011-10-03 00:00:00+00:00,32.0,32.79999923706055,28.799999237060547,28.799999237060547,39575,,
2011-10-04 00:00:00+00:00,28.600000381469727,30.0,24.600000381469727,29.600000381469727,42910,,
2011-10-05 00:00:00+00:00,30.399999618530277,31.200000762939453,28.600000381469727,30.200000762939453,17665,,
2011-10-06 00:00:00+00:00,29.799999237060547,31.200000762939453,29.799999237060547,31.200000762939453,16010,,
2011-10-07 00:00:00+00:00,31.0,31.600000381469727,30.0,30.200000762939453,20425,,
2011-10-10 00:00:00+00:00,30.799999237060547,31.0,30.0,31.0,19650,,
2011-10-11 00:00:00+00:00,30.600000381469727,32.0,30.399999618530277,32.0,13510,,
2011-10-12 00:00:00+00:00,32.20000076293945,34.20000076293945,32.20000076293945,33.599998474121094,28470,,
2011-10-13 00:00:00+00:00,34.599998474121094,35.599998474121094,33.0,34.20000076293945,31255,,
2011-10-14 00:00:00+00:00,34.599998474121094,34.599998474121094,32.0,34.20000076293945,25750,,
2011-10-17 00:00:00+00:00,33.79999923706055,33.79999923706055,32.0,32.0,16980,,
2011-10-18 00:00:00+00:00,32.20000076293945,33.0,31.0,32.79999923706055,19670,,
2011-10-19 00:00:00+00:00,32.79999923706055,33.599998474121094,31.799999237060547,32.20000076293945,17560,,
2011-10-20 00:00:00+00:00,32.20000076293945,32.79999923706055,31.200000762939453,31.399999618530277,13530,,
2011-10-21 00:00:00+00:00,32.20000076293945,32.79999923706055,31.0,31.799999237060547,16155,,
2011-10-24 00:00:00+00:00,31.799999237060547,33.599998474121094,31.399999618530277,33.599998474121094,17035,,
2011-10-25 00:00:00+00:00,33.20000076293945,33.20000076293945,31.399999618530277,31.600000381469727,16490,,
2011-10-26 00:00:00+00:00,32.20000076293945,32.400001525878906,31.200000762939453,32.0,21720,,
2011-10-27 00:00:00+00:00,32.599998474121094,34.0,31.600000381469727,34.0,37515,,
2011-10-28 00:00:00+00:00,33.79999923706055,34.79999923706055,33.400001525878906,33.79999923706055,24135,,
2011-10-31 00:00:00+00:00,33.0,33.79999923706055,31.600000381469727,31.600000381469727,19880,,
2011-11-01 00:00:00+00:00,31.0,31.600000381469727,29.0,29.200000762939453,32240,,
2011-11-02 00:00:00+00:00,29.799999237060547,31.600000381469727,29.399999618530277,30.0,20355,,
2011-11-03 00:00:00+00:00,30.399999618530277,31.0,29.600000381469727,30.799999237060547,18885,,
2011-11-04 00:00:00+00:00,31.0,31.399999618530277,29.0,31.0,22145,,
2011-11-07 00:00:00+00:00,31.399999618530277,31.399999618530277,29.0,30.399999618530277,28075,,
2011-11-08 00:00:00+00:00,30.399999618530277,31.799999237060547,30.0,31.600000381469727,37620,,
2011-11-09 00:00:00+00:00,30.799999237060547,31.200000762939453,30.0,30.399999618530277,25405,,
2011-11-10 00:00:00+00:00,31.0,31.200000762939453,30.0,30.0,17315,,
2011-11-11 00:00:00+00:00,30.399999618530277,31.0,29.600000381469727,30.399999618530277,15890,,
2011-11-14 00:00:00+00:00,29.600000381469727,30.0,29.0,29.399999618530277,17485,,
2011-11-15 00:00:00+00:00,29.200000762939453,30.200000762939453,28.600000381469727,29.399999618530277,15455,,
2011-11-16 00:00:00+00:00,29.0,29.399999618530277,28.200000762939453,28.200000762939453,11635,,
2011-11-17 00:00:00+00:00,28.200000762939453,29.0,26.600000381469727,26.799999237060547,22570,,
2011-11-18 00:00:00+00:00,26.799999237060547,27.799999237060547,26.799999237060547,27.0,12335,,
2011-11-21 00:00:00+00:00,26.600000381469727,27.799999237060547,26.0,26.200000762939453,16510,,
2011-11-22 00:00:00+00:00,26.0,27.600000381469727,26.0,26.399999618530277,17185,,
2011-11-23 00:00:00+00:00,26.200000762939453,26.799999237060547,25.0,25.0,18280,,
2011-11-25 00:00:00+00:00,24.799999237060547,26.200000762939453,24.799999237060547,25.200000762939453,12030,,
2011-11-28 00:00:00+00:00,26.200000762939453,27.0,25.200000762939453,26.200000762939453,32230,,
2011-11-29 00:00:00+00:00,26.0,26.200000762939453,24.200000762939453,25.200000762939453,20310,,
2011-11-30 00:00:00+00:00,25.600000381469727,27.600000381469727,25.600000381469727,27.600000381469727,37495,,
2011-12-01 00:00:00+00:00,27.200000762939453,28.600000381469727,26.200000762939453,27.799999237060547,16765,,
2011-12-02 00:00:00+00:00,28.399999618530277,29.799999237060547,28.200000762939453,29.200000762939453,36185,,
2011-12-05 00:00:00+00:00,29.799999237060547,30.399999618530277,29.0,29.200000762939453,25710,,
2011-12-06 00:00:00+00:00,29.399999618530277,31.799999237060547,29.0,30.200000762939453,55710,,
2011-12-07 00:00:00+00:00,30.0,30.0,28.799999237060547,29.399999618530277,16730,,
2011-12-08 00:00:00+00:00,29.399999618530277,30.0,27.799999237060547,28.399999618530277,35555,,
2011-12-09 00:00:00+00:00,28.399999618530277,29.0,27.799999237060547,28.600000381469727,33790,,
2011-12-12 00:00:00+00:00,28.399999618530277,30.399999618530277,27.0,28.0,49960,,
2011-12-13 00:00:00+00:00,28.200000762939453,28.600000381469727,25.600000381469727,26.200000762939453,22060,,
2011-12-14 00:00:00+00:00,26.0,27.399999618530277,26.0,27.0,28170,,
2011-12-15 00:00:00+00:00,27.399999618530277,27.600000381469727,26.200000762939453,26.799999237060547,24425,,
2011-12-16 00:00:00+00:00,26.600000381469727,26.799999237060547,26.0,26.600000381469727,34055,,
2011-12-19 00:00:00+00:00,26.0,26.600000381469727,25.399999618530277,25.799999237060547,28230,,
2011-12-20 00:00:00+00:00,26.399999618530277,26.399999618530277,25.200000762939453,25.399999618530277,54815,,
2011-12-21 00:00:00+00:00,25.399999618530277,26.399999618530277,25.0,25.600000381469727,34995,,
2011-12-22 00:00:00+00:00,26.0,26.200000762939453,25.200000762939453,25.200000762939453,39090,,
2011-12-23 00:00:00+00:00,25.399999618530277,26.200000762939453,25.200000762939453,25.399999618530277,35795,,
2011-12-27 00:00:00+00:00,25.399999618530277,26.0,25.0,25.399999618530277,24925,,
2011-12-28 00:00:00+00:00,25.0,25.200000762939453,24.600000381469727,25.0,27915,,
2011-12-29 00:00:00+00:00,25.0,25.600000381469727,24.799999237060547,25.0,35840,,
2011-12-30 00:00:00+00:00,24.799999237060547,25.600000381469727,24.600000381469727,25.200000762939453,47125,,
2012-01-03 00:00:00+00:00,25.799999237060547,28.600000381469727,25.799999237060547,27.600000381469727,55270,,
2012-01-04 00:00:00+00:00,27.200000762939453,28.200000762939453,27.0,27.600000381469727,22380,,
2012-01-05 00:00:00+00:00,27.399999618530277,28.399999618530277,26.799999237060547,26.799999237060547,18585,,
2012-01-06 00:00:00+00:00,26.799999237060547,29.600000381469727,26.799999237060547,27.399999618530277,55590,,
2012-01-09 00:00:00+00:00,28.0,29.799999237060547,28.0,28.600000381469727,67985,,
2012-01-10 00:00:00+00:00,29.200000762939453,29.399999618530277,27.0,27.399999618530277,38985,,
2012-01-11 00:00:00+00:00,27.200000762939453,27.399999618530277,26.399999618530277,26.600000381469727,44655,,
2012-01-12 00:00:00+00:00,26.799999237060547,28.200000762939453,26.200000762939453,27.0,133855,,
2012-01-13 00:00:00+00:00,26.600000381469727,26.799999237060547,26.0,26.200000762939453,41355,,
2012-01-17 00:00:00+00:00,26.399999618530277,27.0,25.399999618530277,26.0,39745,,
2012-01-18 00:00:00+00:00,25.799999237060547,26.600000381469727,25.600000381469727,26.399999618530277,19940,,
2012-01-19 00:00:00+00:00,26.399999618530277,27.399999618530277,25.799999237060547,26.0,32930,,
2012-01-20 00:00:00+00:00,26.0,27.0,25.799999237060547,26.200000762939453,22220,,
2012-01-23 00:00:00+00:00,26.200000762939453,30.600000381469727,26.0,28.799999237060547,140385,,
2012-01-24 00:00:00+00:00,28.399999618530277,28.399999618530277,26.799999237060547,27.399999618530277,32670,,
2012-01-25 00:00:00+00:00,27.399999618530277,28.200000762939453,26.799999237060547,27.799999237060547,23210,,
2012-01-26 00:00:00+00:00,27.799999237060547,27.799999237060547,26.799999237060547,27.0,24755,,
2012-01-27 00:00:00+00:00,27.0,29.600000381469727,27.0,29.0,254835,,
2012-01-30 00:00:00+00:00,28.799999237060547,31.0,28.399999618530277,30.399999618530277,113245,,
2012-01-31 00:00:00+00:00,30.600000381469727,30.600000381469727,30.0,30.200000762939453,40865,,
2012-02-01 00:00:00+00:00,30.600000381469727,31.799999237060547,30.200000762939453,30.399999618530277,102740,,
2012-02-02 00:00:00+00:00,30.399999618530277,30.399999618530277,28.399999618530277,29.399999618530277,86360,,
2012-02-03 00:00:00+00:00,29.799999237060547,30.200000762939453,28.600000381469727,29.799999237060547,44980,,
2012-02-06 00:00:00+00:00,29.600000381469727,30.200000762939453,29.399999618530277,29.799999237060547,17285,,
2012-02-07 00:00:00+00:00,30.0,30.0,28.399999618530277,28.799999237060547,31665,,
2012-02-08 00:00:00+00:00,28.799999237060547,29.399999618530277,28.0,29.200000762939453,28410,,
2012-02-09 00:00:00+00:00,29.399999618530277,29.399999618530277,28.0,28.200000762939453,20740,,
2012-02-10 00:00:00+00:00,28.200000762939453,28.399999618530277,27.0,27.0,26745,,
2012-02-13 00:00:00+00:00,27.399999618530277,29.200000762939453,27.200000762939453,28.0,15995,,
2012-02-14 00:00:00+00:00,27.600000381469727,27.799999237060547,27.0,27.200000762939453,22700,,
2012-02-15 00:00:00+00:00,27.600000381469727,28.200000762939453,27.0,28.0,22670,,
2012-02-16 00:00:00+00:00,28.0,28.399999618530277,27.399999618530277,28.399999618530277,21140,,
2012-02-17 00:00:00+00:00,28.399999618530277,28.799999237060547,27.799999237060547,28.399999618530277,27660,,
2012-02-21 00:00:00+00:00,28.399999618530277,28.600000381469727,27.399999618530277,27.799999237060547,18875,,
2012-02-22 00:00:00+00:00,27.799999237060547,27.799999237060547,27.200000762939453,27.200000762939453,14645,,
2012-02-23 00:00:00+00:00,27.399999618530277,27.799999237060547,27.0,27.600000381469727,27315,,
2012-02-24 00:00:00+00:00,27.600000381469727,27.799999237060547,27.399999618530277,27.399999618530277,10650,,
2012-02-27 00:00:00+00:00,27.399999618530277,27.600000381469727,26.600000381469727,26.600000381469727,32220,,
2012-02-28 00:00:00+00:00,26.600000381469727,27.0,26.200000762939453,26.200000762939453,23690,,
2012-02-29 00:00:00+00:00,26.399999618530277,27.399999618530277,25.399999618530277,25.399999618530277,56430,,
2012-03-01 00:00:00+00:00,25.600000381469727,26.200000762939453,25.399999618530277,25.600000381469727,19345,,
2012-03-02 00:00:00+00:00,26.0,27.0,25.799999237060547,25.799999237060547,29510,,
2012-03-05 00:00:00+00:00,26.200000762939453,26.399999618530277,25.200000762939453,25.399999618530277,31290,,
2012-03-06 00:00:00+00:00,25.200000762939453,25.600000381469727,24.600000381469727,24.600000381469727,34160,,
2012-03-07 00:00:00+00:00,25.0,25.600000381469727,24.799999237060547,25.200000762939453,14075,,
2012-03-08 00:00:00+00:00,25.600000381469727,26.200000762939453,25.399999618530277,26.200000762939453,34850,,
2012-03-09 00:00:00+00:00,26.200000762939453,26.399999618530277,25.200000762939453,25.799999237060547,19260,,
2012-03-12 00:00:00+00:00,27.200000762939453,28.399999618530277,27.200000762939453,27.799999237060547,92545,,
2012-03-13 00:00:00+00:00,28.600000381469727,28.799999237060547,27.600000381469727,27.799999237060547,58960,,
2012-03-14 00:00:00+00:00,27.799999237060547,28.200000762939453,27.399999618530277,27.600000381469727,28345,,
2012-03-15 00:00:00+00:00,27.799999237060547,28.0,27.399999618530277,27.799999237060547,18410,,
2012-03-16 00:00:00+00:00,27.799999237060547,28.0,27.399999618530277,27.600000381469727,24735,,
2012-03-19 00:00:00+00:00,27.399999618530277,27.600000381469727,26.600000381469727,27.200000762939453,29985,,
2012-03-20 00:00:00+00:00,27.399999618530277,27.399999618530277,26.200000762939453,26.200000762939453,22345,,
2012-03-21 00:00:00+00:00,26.399999618530277,27.200000762939453,26.399999618530277,26.600000381469727,17355,,
2012-03-22 00:00:00+00:00,26.600000381469727,26.799999237060547,26.200000762939453,26.399999618530277,16320,,
2012-03-23 00:00:00+00:00,26.399999618530277,27.0,26.200000762939453,26.799999237060547,19695,,
2012-03-26 00:00:00+00:00,27.200000762939453,27.399999618530277,26.799999237060547,27.0,30190,,
2012-03-27 00:00:00+00:00,27.0,27.200000762939453,26.399999618530277,26.399999618530277,34385,,
2012-03-28 00:00:00+00:00,26.600000381469727,27.0,25.399999618530277,26.0,27840,,
2012-03-29 00:00:00+00:00,25.799999237060547,26.0,25.200000762939453,25.799999237060547,26895,,
2012-03-30 00:00:00+00:00,26.0,26.0,25.200000762939453,25.200000762939453,41450,,
2012-04-02 00:00:00+00:00,25.200000762939453,25.799999237060547,25.200000762939453,25.799999237060547,23190,,
2012-04-03 00:00:00+00:00,25.600000381469727,25.799999237060547,25.0,25.200000762939453,17595,,
2012-04-04 00:00:00+00:00,25.0,25.399999618530277,24.600000381469727,25.0,32900,,
